Report Date,ZIP Code,Number of Cases,Number of Testing Encounters,Number of PCR Testing Encounters
07/06/2020,20190,222,,2030
07/06/2020,20191,330,,2082
07/06/2020,20194,37,,665
07/06/2020,20197,13,,194
07/06/2020,20198,7,,132
07/06/2020,22003,1283,,5904
07/06/2020,22015,396,,2853
07/06/2020,22025,124,,1238
07/06/2020,22026,257,,1776
07/06/2020,22027,57,,192
07/06/2020,22030,422,,4035
07/06/2020,22031,430,,3094
07/06/2020,22032,137,,1751
07/06/2020,22033,262,,2529
07/06/2020,22035,Suppressed*,,39
07/06/2020,22039,77,,1068
07/06/2020,22041,755,,3488
07/06/2020,22042,823,,3703
07/06/2020,22043,252,,1602
07/06/2020,22044,277,,1328
07/06/2020,22046,207,,1556
07/06/2020,22060,15,,237
07/06/2020,22066,83,,1037
07/06/2020,22079,331,,2350
07/06/2020,22101,134,,2368
07/06/2020,22102,130,,1652
07/06/2020,22124,68,,1074
07/06/2020,22125,Suppressed*,,71
07/06/2020,22134,22,,150
07/06/2020,22150,785,,3897
07/06/2020,22151,285,,1506
07/06/2020,22152,218,,1798
07/06/2020,22153,185,,1931
07/06/2020,22172,167,,941
07/06/2020,22180,231,,1812
07/06/2020,22181,69,,847
07/06/2020,22182,130,,1635
07/06/2020,22185,0,,1
07/06/2020,22191,1717,,8463
07/06/2020,22192,770,,6091
07/06/2020,22193,1597,,8440
07/06/2020,22201,227,,2534
07/06/2020,22202,218,,1930
07/06/2020,22203,332,,2221
07/06/2020,22204,1031,,5645
07/06/2020,22205,137,,1709
07/06/2020,22206,178,,1701
07/06/2020,22207,292,,2653
07/06/2020,22209,89,,949
07/06/2020,22211,Suppressed*,,20
07/06/2020,22213,18,,223
07/06/2020,22214,0,,3
07/06/2020,22301,91,,1086
07/06/2020,22302,251,,2615
07/06/2020,22303,221,,1263
07/06/2020,22304,703,,4798
07/06/2020,22305,591,,2393
07/06/2020,22306,900,,3636
07/06/2020,22307,78,,820
07/06/2020,22308,73,,730
07/06/2020,22309,667,,2875
07/06/2020,22310,301,,2019
07/06/2020,22311,461,,2478
07/06/2020,22312,614,,2959
07/06/2020,22314,215,,2550
07/06/2020,22315,118,,1682
07/06/2020,22401,247,,2482
07/06/2020,22405,149,,2147
07/06/2020,22406,122,,1720
07/06/2020,22407,636,,5547
07/06/2020,22408,223,,2155
07/06/2020,22427,15,,504
07/06/2020,22432,Suppressed*,,47
07/06/2020,22433,Suppressed*,,9
07/06/2020,22435,6,,178
07/06/2020,22436,0,,55
07/06/2020,22437,Suppressed*,,75
07/06/2020,22438,Suppressed*,,44
07/06/2020,22443,35,,561
07/06/2020,22448,Suppressed*,,58
07/06/2020,22454,Suppressed*,,119
07/06/2020,22460,5,,149
07/06/2020,22469,18,,200
07/06/2020,22473,20,,365
07/06/2020,22476,Suppressed*,,23
07/06/2020,22480,0,,315
07/06/2020,22482,5,,226
07/06/2020,22485,97,,1623
07/06/2020,22488,24,,156
07/06/2020,22503,6,,342
07/06/2020,22504,0,,16
07/06/2020,22508,60,,983
07/06/2020,22509,Suppressed*,,6
07/06/2020,22511,5,,88
07/06/2020,22514,15,,186
07/06/2020,22520,39,,566
07/06/2020,22529,Suppressed*,,24
07/06/2020,22530,0,,3
07/06/2020,22534,5,,169
07/06/2020,22535,Suppressed*,,39
07/06/2020,22538,0,,18
07/06/2020,22539,Suppressed*,,150
07/06/2020,22542,9,,143
07/06/2020,22546,68,,1113
07/06/2020,22548,0,,8
07/06/2020,22551,103,,1310
07/06/2020,22553,53,,1024
07/06/2020,22554,480,,4041
07/06/2020,22556,238,,1895
07/06/2020,22560,42,,1005
07/06/2020,22567,6,,213
07/06/2020,22572,287,,1083
07/06/2020,22576,0,,110
07/06/2020,22578,Suppressed*,,146
07/06/2020,22579,Suppressed*,,19
07/06/2020,22580,19,,332
07/06/2020,22601,342,,11468
07/06/2020,22602,187,,1044
07/06/2020,22603,123,,657
07/06/2020,22610,10,,53
07/06/2020,22611,29,,481
07/06/2020,22620,12,,119
07/06/2020,22623,Suppressed*,,12
07/06/2020,22624,9,,78
07/06/2020,22625,7,,112
07/06/2020,22627,Suppressed*,,35
07/06/2020,22630,267,,1651
07/06/2020,22637,Suppressed*,,61
07/06/2020,22639,0,,25
07/06/2020,22640,Suppressed*,,13
07/06/2020,22641,0,,5
07/06/2020,22642,22,,174
07/06/2020,22643,0,,19
07/06/2020,22644,56,,100
07/06/2020,22645,27,,139
07/06/2020,22646,0,,13
07/06/2020,22650,Suppressed*,,25
07/06/2020,22652,7,,48
07/06/2020,22654,Suppressed*,,22
07/06/2020,22655,118,,641
07/06/2020,22656,22,,151
07/06/2020,22657,65,,415
07/06/2020,22660,16,,61
07/06/2020,22663,13,,52
07/06/2020,22664,199,,937
07/06/2020,22701,706,,3248
07/06/2020,22709,5,,59
07/06/2020,22711,0,,3
07/06/2020,22712,105,,805
07/06/2020,22713,8,,76
07/06/2020,22714,14,,73
07/06/2020,22715,Suppressed*,,74
07/06/2020,22716,Suppressed*,,47
07/06/2020,22718,Suppressed*,,35
07/06/2020,22719,0,,13
07/06/2020,22720,Suppressed*,,52
07/06/2020,22722,0,,9
07/06/2020,22723,0,,7
07/06/2020,22724,16,,136
07/06/2020,22726,22,,98
07/06/2020,22727,20,,411
07/06/2020,22728,13,,191
07/06/2020,22729,Suppressed*,,14
07/06/2020,22730,Suppressed*,,6
07/06/2020,22731,Suppressed*,,19
07/06/2020,22732,Suppressed*,,20
07/06/2020,22733,17,,93
07/06/2020,22734,28,,250
07/06/2020,22735,Suppressed*,,118
07/06/2020,22736,5,,29
07/06/2020,22737,11,,149
07/06/2020,22738,Suppressed*,,62
07/06/2020,22740,Suppressed*,,66
07/06/2020,22741,0,,15
07/06/2020,22742,20,,140
07/06/2020,22743,Suppressed*,,4
07/06/2020,22747,Suppressed*,,61
07/06/2020,22749,0,,16
07/06/2020,22801,695,,3464
07/06/2020,22802,539,,2684
07/06/2020,22807,Suppressed*,,9
07/06/2020,22810,Suppressed*,,49
07/06/2020,22811,Suppressed*,,38
07/06/2020,22812,40,,590
07/06/2020,22815,97,,655
07/06/2020,22820,0,,6
07/06/2020,22821,33,,340
07/06/2020,22824,93,,276
07/06/2020,22827,76,,822
07/06/2020,22830,16,,130
07/06/2020,22831,8,,69
07/06/2020,22832,6,,67
07/06/2020,22834,7,,87
07/06/2020,22835,160,,707
07/06/2020,22840,18,,328
07/06/2020,22841,23,,198
07/06/2020,22842,84,,298
07/06/2020,22843,6,,124
07/06/2020,22844,51,,324
07/06/2020,22845,0,,7
07/06/2020,22846,15,,145
07/06/2020,22847,Suppressed*,,40
07/06/2020,22849,47,,325
07/06/2020,22850,8,,71
07/06/2020,22851,74,,279
07/06/2020,22853,69,,361
07/06/2020,22901,226,,3477
07/06/2020,22902,200,,2316
07/06/2020,22903,145,,3122
07/06/2020,22904,0,,28
07/06/2020,22911,56,,1774
07/06/2020,22920,8,,234
07/06/2020,22922,6,,123
07/06/2020,22923,14,,359
07/06/2020,22931,0,,21
07/06/2020,22932,25,,586
07/06/2020,22935,Suppressed*,,86
07/06/2020,22936,7,,366
07/06/2020,22937,Suppressed*,,95
07/06/2020,22938,Suppressed*,,87
07/06/2020,22939,13,,500
07/06/2020,22940,Suppressed*,,80
07/06/2020,22942,27,,777
07/06/2020,22943,Suppressed*,,34
07/06/2020,22946,Suppressed*,,19
07/06/2020,22947,9,,344
07/06/2020,22948,0,,10
07/06/2020,22949,0,,115
07/06/2020,22952,5,,140
07/06/2020,22958,6,,121
07/06/2020,22959,7,,152
07/06/2020,22960,48,,1051
07/06/2020,22963,36,,1074
07/06/2020,22964,0,,14
07/06/2020,22967,Suppressed*,,110
07/06/2020,22968,43,,788
07/06/2020,22969,Suppressed*,,100
07/06/2020,22971,0,,93
07/06/2020,22972,Suppressed*,,35
07/06/2020,22973,20,,685
07/06/2020,22974,23,,362
07/06/2020,22976,0,,17
07/06/2020,22980,98,,2133
07/06/2020,22989,0,,6
07/06/2020,23002,36,,959
07/06/2020,23004,13,,104
07/06/2020,23005,77,,1539
07/06/2020,23009,28,,539
07/06/2020,23011,Suppressed*,,71
07/06/2020,23015,15,,310
07/06/2020,23021,0,,12
07/06/2020,23022,9,,84
07/06/2020,23023,Suppressed*,,27
07/06/2020,23024,42,,645
07/06/2020,23025,0,,15
07/06/2020,23027,12,,108
07/06/2020,23030,31,,449
07/06/2020,23032,0,,20
07/06/2020,23035,Suppressed*,,65
07/06/2020,23038,9,,120
07/06/2020,23039,Suppressed*,,71
07/06/2020,23040,32,,378
07/06/2020,23043,Suppressed*,,96
07/06/2020,23045,0,,3
07/06/2020,23047,10,,168
07/06/2020,23050,Suppressed*,,42
07/06/2020,23055,41,,101
07/06/2020,23056,0,,9
07/06/2020,23059,106,,2378
07/06/2020,23060,195,,3075
07/06/2020,23061,35,,1312
07/06/2020,23062,5,,153
07/06/2020,23063,60,,629
07/06/2020,23064,0,,6
07/06/2020,23065,Suppressed*,,119
07/06/2020,23066,0,,8
07/06/2020,23068,0,,13
07/06/2020,23069,12,,269
07/06/2020,23070,0,,28
07/06/2020,23071,Suppressed*,,103
07/06/2020,23072,9,,650
07/06/2020,23075,142,,1040
07/06/2020,23076,0,,31
07/06/2020,23079,0,,18
07/06/2020,23083,8,,162
07/06/2020,23084,9,,158
07/06/2020,23085,Suppressed*,,22
07/06/2020,23086,7,,221
07/06/2020,23089,10,,362
07/06/2020,23091,0,,26
07/06/2020,23092,0,,116
07/06/2020,23093,45,,1166
07/06/2020,23102,10,,216
07/06/2020,23103,29,,485
07/06/2020,23106,Suppressed*,,73
07/06/2020,23108,0,,4
07/06/2020,23109,Suppressed*,,132
07/06/2020,23110,0,,36
07/06/2020,23111,140,,3161
07/06/2020,23112,195,,4080
07/06/2020,23113,160,,2313
07/06/2020,23114,77,,1439
07/06/2020,23115,13,,27
07/06/2020,23116,156,,2494
07/06/2020,23117,29,,791
07/06/2020,23119,Suppressed*,,21
07/06/2020,23120,47,,842
07/06/2020,23123,16,,221
07/06/2020,23124,14,,349
07/06/2020,23125,Suppressed*,,9
07/06/2020,23126,Suppressed*,,37
07/06/2020,23128,Suppressed*,,69
07/06/2020,23129,Suppressed*,,23
07/06/2020,23130,Suppressed*,,13
07/06/2020,23138,0,,36
07/06/2020,23139,63,,1580
07/06/2020,23140,22,,498
07/06/2020,23141,25,,542
07/06/2020,23146,8,,197
07/06/2020,23148,Suppressed*,,138
07/06/2020,23149,7,,263
07/06/2020,23150,106,,1124
07/06/2020,23153,5,,104
07/06/2020,23156,5,,89
07/06/2020,23160,11,,75
07/06/2020,23161,0,,5
07/06/2020,23163,0,,8
07/06/2020,23168,13,,586
07/06/2020,23169,Suppressed*,,70
07/06/2020,23173,Suppressed*,,7
07/06/2020,23175,Suppressed*,,159
07/06/2020,23176,0,,39
07/06/2020,23177,0,,45
07/06/2020,23180,0,,21
07/06/2020,23181,5,,438
07/06/2020,23185,215,,3742
07/06/2020,23187,Suppressed*,,25
07/06/2020,23188,187,,3493
07/06/2020,23192,18,,485
07/06/2020,23219,29,,868
07/06/2020,23220,116,,2979
07/06/2020,23221,49,,1402
07/06/2020,23222,161,,2567
07/06/2020,23223,414,,5652
07/06/2020,23224,934,,6351
07/06/2020,23225,518,,5248
07/06/2020,23226,245,,2783
07/06/2020,23227,182,,3069
07/06/2020,23228,321,,3467
07/06/2020,23229,282,,3480
07/06/2020,23230,78,,3087
07/06/2020,23231,205,,3347
07/06/2020,23233,159,,2659
07/06/2020,23234,1099,,5469
07/06/2020,23235,289,,3321
07/06/2020,23236,165,,2481
07/06/2020,23237,399,,2738
07/06/2020,23238,288,,2577
07/06/2020,23250,0,,5
07/06/2020,23294,170,,1572
07/06/2020,23301,97,,282
07/06/2020,23302,Suppressed*,,19
07/06/2020,23303,19,,135
07/06/2020,23304,Suppressed*,,15
07/06/2020,23306,27,,155
07/06/2020,23307,17,,76
07/06/2020,23308,51,,233
07/06/2020,23310,31,,309
07/06/2020,23313,Suppressed*,,10
07/06/2020,23314,21,,481
07/06/2020,23315,Suppressed*,,88
07/06/2020,23316,14,,98
07/06/2020,23320,304,,7339
07/06/2020,23321,114,,2268
07/06/2020,23322,152,,4977
07/06/2020,23323,197,,2475
07/06/2020,23324,181,,1500
07/06/2020,23325,77,,1152
07/06/2020,23336,10,,179
07/06/2020,23337,0,,24
07/06/2020,23347,19,,84
07/06/2020,23350,75,,396
07/06/2020,23354,15,,53
07/06/2020,23356,Suppressed*,,95
07/06/2020,23357,42,,109
07/06/2020,23358,0,,7
07/06/2020,23359,16,,65
07/06/2020,23389,Suppressed*,,11
07/06/2020,23395,18,,100
07/06/2020,23398,5,,22
07/06/2020,23401,5,,41
07/06/2020,23405,9,,72
07/06/2020,23407,64,,158
07/06/2020,23408,Suppressed*,,12
07/06/2020,23409,Suppressed*,,10
07/06/2020,23410,66,,1253
07/06/2020,23413,83,,325
07/06/2020,23414,34,,83
07/06/2020,23415,38,,246
07/06/2020,23416,12,,102
07/06/2020,23417,87,,408
07/06/2020,23418,69,,220
07/06/2020,23420,90,,349
07/06/2020,23421,183,,919
07/06/2020,23422,7,,46
07/06/2020,23423,Suppressed*,,20
07/06/2020,23426,5,,13
07/06/2020,23427,5,,21
07/06/2020,23430,65,,1174
07/06/2020,23432,9,,84
07/06/2020,23433,0,,72
07/06/2020,23434,266,,4596
07/06/2020,23435,165,,2122
07/06/2020,23436,Suppressed*,,56
07/06/2020,23437,10,,282
07/06/2020,23438,Suppressed*,,130
07/06/2020,23440,0,,10
07/06/2020,23441,41,,90
07/06/2020,23442,29,,189
07/06/2020,23451,129,,3409
07/06/2020,23452,195,,4346
07/06/2020,23453,95,,2241
07/06/2020,23454,206,,4692
07/06/2020,23455,113,,3324
07/06/2020,23456,150,,4685
07/06/2020,23457,9,,239
07/06/2020,23459,17,,151
07/06/2020,23460,Suppressed*,,44
07/06/2020,23461,Suppressed*,,88
07/06/2020,23462,282,,5052
07/06/2020,23464,176,,4819
07/06/2020,23480,Suppressed*,,39
07/06/2020,23486,Suppressed*,,8
07/06/2020,23487,81,,496
07/06/2020,23488,8,,37
07/06/2020,23502,101,,2266
07/06/2020,23503,122,,1791
07/06/2020,23504,154,,2052
07/06/2020,23505,105,,2453
07/06/2020,23507,38,,1232
07/06/2020,23508,61,,967
07/06/2020,23509,66,,1964
07/06/2020,23510,59,,1206
07/06/2020,23511,16,,458
07/06/2020,23513,161,,2146
07/06/2020,23517,28,,367
07/06/2020,23518,97,,2024
07/06/2020,23523,48,,536
07/06/2020,23551,0,,10
07/06/2020,23601,67,,2359
07/06/2020,23602,102,,2599
07/06/2020,23603,11,,153
07/06/2020,23604,18,,69
07/06/2020,23605,50,,765
07/06/2020,23606,97,,1450
07/06/2020,23607,65,,1219
07/06/2020,23608,171,,2414
07/06/2020,23651,Suppressed*,,26
07/06/2020,23661,42,,918
07/06/2020,23662,19,,654
07/06/2020,23663,22,,647
07/06/2020,23664,12,,488
07/06/2020,23665,6,,85
07/06/2020,23666,174,,2967
07/06/2020,23669,107,,2825
07/06/2020,23690,Suppressed*,,168
07/06/2020,23691,0,,13
07/06/2020,23692,39,,863
07/06/2020,23693,31,,860
07/06/2020,23696,0,,134
07/06/2020,23701,176,,2124
07/06/2020,23702,51,,682
07/06/2020,23703,124,,2140
07/06/2020,23704,108,,1592
07/06/2020,23707,70,,967
07/06/2020,23708,6,,373
07/06/2020,23709,0,,135
07/06/2020,23801,31,,275
07/06/2020,23803,281,,3481
07/06/2020,23805,146,,3153
07/06/2020,23806,0,,170
07/06/2020,23821,Suppressed*,,221
07/06/2020,23824,26,,623
07/06/2020,23827,Suppressed*,,79
07/06/2020,23828,Suppressed*,,31
07/06/2020,23829,82,,828
07/06/2020,23830,8,,145
07/06/2020,23831,221,,3147
07/06/2020,23832,366,,3563
07/06/2020,23833,10,,161
07/06/2020,23834,197,,2540
07/06/2020,23836,76,,1033
07/06/2020,23837,57,,310
07/06/2020,23838,54,,1145
07/06/2020,23839,Suppressed*,,68
07/06/2020,23840,9,,143
07/06/2020,23841,24,,349
07/06/2020,23842,24,,496
07/06/2020,23843,Suppressed*,,50
07/06/2020,23844,Suppressed*,,37
07/06/2020,23845,0,,44
07/06/2020,23846,Suppressed*,,53
07/06/2020,23847,421,,1510
07/06/2020,23850,Suppressed*,,91
07/06/2020,23851,53,,1797
07/06/2020,23856,8,,93
07/06/2020,23857,5,,63
07/06/2020,23860,294,,3549
07/06/2020,23866,8,,161
07/06/2020,23867,41,,218
07/06/2020,23868,79,,2253
07/06/2020,23872,9,,170
07/06/2020,23874,0,,87
07/06/2020,23875,54,,946
07/06/2020,23876,0,,15
07/06/2020,23878,5,,87
07/06/2020,23879,11,,48
07/06/2020,23881,5,,128
07/06/2020,23882,15,,161
07/06/2020,23883,5,,139
07/06/2020,23884,Suppressed*,,7
07/06/2020,23885,6,,191
07/06/2020,23887,Suppressed*,,31
07/06/2020,23888,13,,161
07/06/2020,23889,5,,68
07/06/2020,23890,95,,380
07/06/2020,23891,68,,1693
07/06/2020,23893,Suppressed*,,37
07/06/2020,23894,Suppressed*,,51
07/06/2020,23897,Suppressed*,,38
07/06/2020,23898,12,,149
07/06/2020,23899,Suppressed*,,30
07/06/2020,23901,152,,1651
07/06/2020,23915,5,,507
07/06/2020,23917,13,,299
07/06/2020,23919,5,,258
07/06/2020,23920,9,,312
07/06/2020,23921,10,,174
07/06/2020,23922,57,,2065
07/06/2020,23923,8,,170
07/06/2020,23924,98,,631
07/06/2020,23927,67,,444
07/06/2020,23930,33,,516
07/06/2020,23934,Suppressed*,,65
07/06/2020,23936,513,,2037
07/06/2020,23937,7,,170
07/06/2020,23938,Suppressed*,,48
07/06/2020,23942,16,,122
07/06/2020,23943,0,,6
07/06/2020,23944,10,,460
07/06/2020,23947,9,,343
07/06/2020,23950,15,,327
07/06/2020,23952,Suppressed*,,28
07/06/2020,23954,Suppressed*,,192
07/06/2020,23958,21,,265
07/06/2020,23959,0,,70
07/06/2020,23960,33,,221
07/06/2020,23962,Suppressed*,,61
07/06/2020,23963,0,,16
07/06/2020,23964,0,,89
07/06/2020,23966,14,,219
07/06/2020,23967,Suppressed*,,67
07/06/2020,23968,Suppressed*,,73
07/06/2020,23970,30,,841
07/06/2020,23974,13,,520
07/06/2020,23976,Suppressed*,,30
07/06/2020,24011,0,,16416
07/06/2020,24012,225,,1259
07/06/2020,24013,26,,220
07/06/2020,24014,88,,571
07/06/2020,24015,43,,541
07/06/2020,24016,27,,518
07/06/2020,24017,99,,1331
07/06/2020,24018,85,,1127
07/06/2020,24019,121,,991
07/06/2020,24053,5,,84
07/06/2020,24054,53,,361
07/06/2020,24055,64,,726
07/06/2020,24058,0,,11
07/06/2020,24059,0,,20
07/06/2020,24060,79,,1138
07/06/2020,24064,6,,127
07/06/2020,24065,6,,117
07/06/2020,24066,6,,81
07/06/2020,24067,Suppressed*,,46
07/06/2020,24069,9,,103
07/06/2020,24070,Suppressed*,,51
07/06/2020,24072,Suppressed*,,31
07/06/2020,24073,60,,2002
07/06/2020,24076,Suppressed*,,41
07/06/2020,24077,5,,35
07/06/2020,24078,62,,460
07/06/2020,24079,Suppressed*,,43
07/06/2020,24082,0,,14
07/06/2020,24083,44,,243
07/06/2020,24084,21,,467
07/06/2020,24085,12,,70
07/06/2020,24086,0,,0
07/06/2020,24087,10,,116
07/06/2020,24088,6,,79
07/06/2020,24089,8,,113
07/06/2020,24090,16,,97
07/06/2020,24091,15,,160
07/06/2020,24092,6,,68
07/06/2020,24093,0,,4
07/06/2020,24095,6,,99
07/06/2020,24101,9,,131
07/06/2020,24102,Suppressed*,,36
07/06/2020,24104,Suppressed*,,182
07/06/2020,24105,Suppressed*,,7
07/06/2020,24112,165,,2715
07/06/2020,24120,5,,43
07/06/2020,24121,10,,396
07/06/2020,24122,Suppressed*,,49
07/06/2020,24124,Suppressed*,,124
07/06/2020,24127,7,,181
07/06/2020,24128,8,,44
07/06/2020,24131,0,,6
07/06/2020,24132,0,,13
07/06/2020,24133,5,,112
07/06/2020,24134,Suppressed*,,257
07/06/2020,24136,0,,63
07/06/2020,24137,5,,65
07/06/2020,24138,Suppressed*,,47
07/06/2020,24139,9,,45
07/06/2020,24141,20,,468
07/06/2020,24142,0,,8
07/06/2020,24147,Suppressed*,,27
07/06/2020,24148,29,,387
07/06/2020,24149,Suppressed*,,79
07/06/2020,24150,Suppressed*,,11
07/06/2020,24151,42,,826
07/06/2020,24153,133,,4512
07/06/2020,24161,0,,17
07/06/2020,24162,9,,90
07/06/2020,24165,7,,79
07/06/2020,24167,Suppressed*,,7
07/06/2020,24168,5,,47
07/06/2020,24171,32,,292
07/06/2020,24174,Suppressed*,,125
07/06/2020,24175,27,,187
07/06/2020,24176,6,,48
07/06/2020,24179,52,,468
07/06/2020,24184,13,,91
07/06/2020,24185,0,,29
07/06/2020,24201,6,,832
07/06/2020,24202,11,,435
07/06/2020,24210,25,,698
07/06/2020,24211,10,,816
07/06/2020,24216,10,,146
07/06/2020,24217,0,,6
07/06/2020,24219,13,,692
07/06/2020,24220,Suppressed*,,21
07/06/2020,24221,Suppressed*,,16
07/06/2020,24224,6,,129
07/06/2020,24225,0,,48
07/06/2020,24226,0,,39
07/06/2020,24228,Suppressed*,,201
07/06/2020,24230,0,,180
07/06/2020,24236,6,,72
07/06/2020,24237,0,,19
07/06/2020,24239,0,,11
07/06/2020,24243,0,,89
07/06/2020,24244,5,,348
07/06/2020,24245,0,,42
07/06/2020,24246,0,,14
07/06/2020,24248,5,,102
07/06/2020,24250,0,,31
07/06/2020,24251,5,,319
07/06/2020,24256,Suppressed*,,72
07/06/2020,24258,0,,41
07/06/2020,24260,Suppressed*,,136
07/06/2020,24263,Suppressed*,,308
07/06/2020,24265,0,,24
07/06/2020,24266,7,,316
07/06/2020,24269,0,,8
07/06/2020,24270,Suppressed*,,17
07/06/2020,24271,0,,99
07/06/2020,24272,0,,9
07/06/2020,24273,6,,487
07/06/2020,24277,Suppressed*,,358
07/06/2020,24279,Suppressed*,,105
07/06/2020,24280,0,,18
07/06/2020,24281,0,,86
07/06/2020,24282,Suppressed*,,29
07/06/2020,24283,0,,74
07/06/2020,24290,0,,63
07/06/2020,24292,0,,20
07/06/2020,24293,5,,347
07/06/2020,24301,17,,708
07/06/2020,24311,0,,76
07/06/2020,24312,Suppressed*,,91
07/06/2020,24313,7,,47
07/06/2020,24314,0,,153
07/06/2020,24315,Suppressed*,,797
07/06/2020,24316,0,,2
07/06/2020,24317,12,,190
07/06/2020,24318,0,,28
07/06/2020,24319,10,,234
07/06/2020,24322,0,,8
07/06/2020,24323,Suppressed*,,29
07/06/2020,24324,Suppressed*,,85
07/06/2020,24325,Suppressed*,,28
07/06/2020,24326,6,,61
07/06/2020,24328,12,,87
07/06/2020,24330,39,,248
07/06/2020,24333,358,,1508
07/06/2020,24340,9,,166
07/06/2020,24343,109,,566
07/06/2020,24347,Suppressed*,,62
07/06/2020,24348,12,,1262
07/06/2020,24350,Suppressed*,,43
07/06/2020,24351,Suppressed*,,23
07/06/2020,24352,5,,44
07/06/2020,24354,24,,1083
07/06/2020,24360,12,,284
07/06/2020,24361,Suppressed*,,154
07/06/2020,24363,Suppressed*,,47
07/06/2020,24366,Suppressed*,,53
07/06/2020,24368,8,,352
07/06/2020,24370,5,,185
07/06/2020,24374,Suppressed*,,43
07/06/2020,24375,0,,56
07/06/2020,24377,0,,7
07/06/2020,24378,Suppressed*,,60
07/06/2020,24380,Suppressed*,,51
07/06/2020,24381,24,,177
07/06/2020,24382,26,,989
07/06/2020,24401,99,,2276
07/06/2020,24411,0,,2
07/06/2020,24412,0,,2
07/06/2020,24413,0,,8
07/06/2020,24415,0,,1
07/06/2020,24416,16,,340
07/06/2020,24421,7,,168
07/06/2020,24422,13,,479
07/06/2020,24426,23,,790
07/06/2020,24430,Suppressed*,,130
07/06/2020,24431,10,,164
07/06/2020,24432,Suppressed*,,17
07/06/2020,24433,0,,4
07/06/2020,24435,6,,70
07/06/2020,24437,0,,54
07/06/2020,24439,Suppressed*,,60
07/06/2020,24440,8,,123
07/06/2020,24441,47,,433
07/06/2020,24442,0,,5
07/06/2020,24445,0,,68
07/06/2020,24448,Suppressed*,,28
07/06/2020,24450,19,,820
07/06/2020,24457,Suppressed*,,61
07/06/2020,24458,Suppressed*,,20
07/06/2020,24459,6,,31
07/06/2020,24460,0,,61
07/06/2020,24464,0,,6
07/06/2020,24465,Suppressed*,,56
07/06/2020,24467,8,,109
07/06/2020,24471,10,,105
07/06/2020,24472,Suppressed*,,126
07/06/2020,24473,0,,30
07/06/2020,24474,0,,19
07/06/2020,24476,Suppressed*,,24
07/06/2020,24477,34,,582
07/06/2020,24479,Suppressed*,,72
07/06/2020,24482,13,,244
07/06/2020,24483,Suppressed*,,21
07/06/2020,24484,0,,15
07/06/2020,24485,Suppressed*,,20
07/06/2020,24486,27,,234
07/06/2020,24487,0,,10
07/06/2020,24501,44,,1808
07/06/2020,24502,66,,2294
07/06/2020,24503,54,,1194
07/06/2020,24504,10,,563
07/06/2020,24517,10,,379
07/06/2020,24520,Suppressed*,,112
07/06/2020,24521,8,,624
07/06/2020,24522,28,,526
07/06/2020,24523,52,,2017
