GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
24005401101,2010,4011.01,"Baltimore County, Maryland",6487.0,5.62,663.0,28.58,1371.0,57791.0,219000.0,29.4,20.7,64.79,7.03,0.26,4.86,0.0,2.19,0.17,,,,,0,0,0
24005401101,2011,4011.01,"Baltimore County, Maryland",6791.0,7.71,673.0,21.53,1266.0,62144.0,194200.0,37.8,14.8,73.1,2.19,1.0,8.42,0.0,0.16,0.32,,,,,0,0,0
24005401101,2012,4011.01,"Baltimore County, Maryland",6791.0,7.71,683.0,21.53,1266.0,62144.0,194200.0,37.8,14.8,73.1,2.19,1.0,8.42,0.0,0.16,0.32,,,,,0,0,0
24005401101,2013,4011.01,"Baltimore County, Maryland",6791.0,7.71,693.0,21.53,1266.0,62144.0,194200.0,37.8,14.8,73.1,2.19,1.0,8.42,0.0,0.16,0.32,,,,,0,0,0
24005401101,2014,4011.01,"Baltimore County, Maryland",6791.0,7.71,703.0,21.53,1266.0,62144.0,194200.0,37.8,14.8,73.1,2.19,1.0,8.42,0.0,0.16,0.32,,,,,0,0,0
24005401101,2015,4011.01,"Baltimore County, Maryland",6791.0,7.71,713.0,21.53,1266.0,62144.0,194200.0,37.8,14.8,73.1,2.19,1.0,8.42,0.0,0.16,0.32,,,,,0,0,0
24005401101,2016,4011.01,"Baltimore County, Maryland",6791.0,7.71,723.0,21.53,1266.0,62144.0,194200.0,37.8,14.8,73.1,2.19,1.0,8.42,0.0,0.16,0.32,,,,,0,0,0
24005401102,2000,4011.02,"Baltimore County, Maryland",928.0,2.64,259.0,63.64,645.0,40357.0,98400.0,22.4,23.38,67.89,3.12,0.11,3.56,0.0,1.94,0.0,,,,,0,0,0
24005401102,2001,4011.02,"Baltimore County, Maryland",928.0,2.64,265.0,63.64,645.0,40357.0,98400.0,22.4,23.38,67.89,3.12,0.11,3.56,0.0,1.94,0.0,,,,,0,0,0
24005401102,2002,4011.02,"Baltimore County, Maryland",928.0,2.64,271.0,63.64,645.0,40357.0,98400.0,22.4,23.38,67.89,3.12,0.11,3.56,0.0,1.94,0.0,,,,,0,0,0
24005401102,2003,4011.02,"Baltimore County, Maryland",928.0,2.64,276.0,63.64,645.0,40357.0,98400.0,22.4,23.38,67.89,3.12,0.11,3.56,0.0,1.94,0.0,,,,,0,0,0
24005401102,2004,4011.02,"Baltimore County, Maryland",928.0,2.64,282.0,63.64,645.0,40357.0,98400.0,22.4,23.38,67.89,3.12,0.11,3.56,0.0,1.94,0.0,,,,,0,0,0
24005401102,2005,4011.02,"Baltimore County, Maryland",1010.0,10.21,288.0,71.2,1015.0,47500.0,175600.0,26.8,23.37,63.96,0.0,0.99,10.1,0.0,1.58,0.0,,,,,0,0,0
24005401102,2006,4011.02,"Baltimore County, Maryland",1010.0,10.21,294.0,71.2,1015.0,47500.0,175600.0,26.8,23.37,63.96,0.0,0.99,10.1,0.0,1.58,0.0,,,,,0,0,0
24005401102,2007,4011.02,"Baltimore County, Maryland",1010.0,10.21,300.0,71.2,1015.0,47500.0,175600.0,26.8,23.37,63.96,0.0,0.99,10.1,0.0,1.58,0.0,,,,,0,0,0
24005401102,2008,4011.02,"Baltimore County, Maryland",1010.0,10.21,305.0,71.2,1015.0,47500.0,175600.0,26.8,23.37,63.96,0.0,0.99,10.1,0.0,1.58,0.0,,,,,0,0,0
24005401102,2009,4011.02,"Baltimore County, Maryland",1010.0,10.21,311.0,71.2,1015.0,47500.0,175600.0,26.8,23.37,63.96,0.0,0.99,10.1,0.0,1.58,0.0,,,,,0,0,0
24005401102,2010,4011.02,"Baltimore County, Maryland",962.0,14.45,317.0,69.37,993.0,43362.0,198100.0,30.9,15.28,69.75,4.16,0.31,8.11,0.0,2.29,0.1,,,,,0,0,0
24005401102,2011,4011.02,"Baltimore County, Maryland",1114.0,17.54,321.0,72.95,1106.0,60568.0,186300.0,24.1,12.12,74.78,2.06,1.08,2.6,0.27,5.48,1.62,,,,,0,0,0
24005401102,2012,4011.02,"Baltimore County, Maryland",1114.0,17.54,325.0,72.95,1106.0,60568.0,186300.0,24.1,12.12,74.78,2.06,1.08,2.6,0.27,5.48,1.62,,,,,0,0,0
24005401102,2013,4011.02,"Baltimore County, Maryland",1114.0,17.54,329.0,72.95,1106.0,60568.0,186300.0,24.1,12.12,74.78,2.06,1.08,2.6,0.27,5.48,1.62,,,,,0,0,0
24005401102,2014,4011.02,"Baltimore County, Maryland",1114.0,17.54,333.0,72.95,1106.0,60568.0,186300.0,24.1,12.12,74.78,2.06,1.08,2.6,0.27,5.48,1.62,,,,,0,0,0
24005401102,2015,4011.02,"Baltimore County, Maryland",1114.0,17.54,337.0,72.95,1106.0,60568.0,186300.0,24.1,12.12,74.78,2.06,1.08,2.6,0.27,5.48,1.62,,,,,0,0,0
24005401102,2016,4011.02,"Baltimore County, Maryland",1114.0,17.54,341.0,72.95,1106.0,60568.0,186300.0,24.1,12.12,74.78,2.06,1.08,2.6,0.27,5.48,1.62,,,,,0,0,0
24005401200,2000,4012,"Baltimore County, Maryland",2999.0,6.17,221.0,20.15,609.0,48472.0,96700.0,20.1,35.15,58.65,2.23,0.77,0.93,0.03,2.1,0.13,,,,,0,0,0
24005401200,2001,4012,"Baltimore County, Maryland",2999.0,6.17,222.0,20.15,609.0,48472.0,96700.0,20.1,35.15,58.65,2.23,0.77,0.93,0.03,2.1,0.13,,,,,0,0,0
24005401200,2002,4012,"Baltimore County, Maryland",2999.0,6.17,222.0,20.15,609.0,48472.0,96700.0,20.1,35.15,58.65,2.23,0.77,0.93,0.03,2.1,0.13,,,,,0,0,0
24005401200,2003,4012,"Baltimore County, Maryland",2999.0,6.17,223.0,20.15,609.0,48472.0,96700.0,20.1,35.15,58.65,2.23,0.77,0.93,0.03,2.1,0.13,,,,,0,0,0
24005401200,2004,4012,"Baltimore County, Maryland",2999.0,6.17,223.0,20.15,609.0,48472.0,96700.0,20.1,35.15,58.65,2.23,0.77,0.93,0.03,2.1,0.13,,,,,0,0,0
24005401200,2005,4012,"Baltimore County, Maryland",3234.0,6.72,224.0,20.63,1206.0,61717.0,213200.0,42.8,21.68,68.34,7.58,1.08,0.0,0.0,1.33,0.0,,,,,0,0,0
24005401200,2006,4012,"Baltimore County, Maryland",3234.0,6.72,225.0,20.63,1206.0,61717.0,213200.0,42.8,21.68,68.34,7.58,1.08,0.0,0.0,1.33,0.0,,,,,0,0,0
24005401200,2007,4012,"Baltimore County, Maryland",3234.0,6.72,225.0,20.63,1206.0,61717.0,213200.0,42.8,21.68,68.34,7.58,1.08,0.0,0.0,1.33,0.0,,,,,0,0,0
24005401200,2008,4012,"Baltimore County, Maryland",3234.0,6.72,226.0,20.63,1206.0,61717.0,213200.0,42.8,21.68,68.34,7.58,1.08,0.0,0.0,1.33,0.0,,,,,0,0,0
24005401200,2009,4012,"Baltimore County, Maryland",3234.0,6.72,226.0,20.63,1206.0,61717.0,213200.0,42.8,21.68,68.34,7.58,1.08,0.0,0.0,1.33,0.0,,,,,0,0,0
24005401200,2010,4012,"Baltimore County, Maryland",3270.0,5.03,227.0,19.24,1280.0,64271.0,226600.0,39.3,22.05,69.6,4.25,0.18,1.07,0.09,2.66,0.09,,,,,0,0,0
24005401200,2011,4012,"Baltimore County, Maryland",3122.0,6.9,233.0,19.57,1162.0,63977.0,173000.0,33.6,19.8,71.81,5.03,0.13,1.76,0.06,1.15,0.26,,,,,0,0,0
24005401200,2012,4012,"Baltimore County, Maryland",3122.0,6.9,238.0,19.57,1162.0,63977.0,173000.0,33.6,19.8,71.81,5.03,0.13,1.76,0.06,1.15,0.26,,,,,0,0,0
24005401200,2013,4012,"Baltimore County, Maryland",3122.0,6.9,244.0,19.57,1162.0,63977.0,173000.0,33.6,19.8,71.81,5.03,0.13,1.76,0.06,1.15,0.26,,,,,0,0,0
24005401200,2014,4012,"Baltimore County, Maryland",3122.0,6.9,250.0,19.57,1162.0,63977.0,173000.0,33.6,19.8,71.81,5.03,0.13,1.76,0.06,1.15,0.26,,,,,0,0,0
24005401200,2015,4012,"Baltimore County, Maryland",3122.0,6.9,255.0,19.57,1162.0,63977.0,173000.0,33.6,19.8,71.81,5.03,0.13,1.76,0.06,1.15,0.26,,,,,0,0,0
24005401200,2016,4012,"Baltimore County, Maryland",3122.0,6.9,261.0,19.57,1162.0,63977.0,173000.0,33.6,19.8,71.81,5.03,0.13,1.76,0.06,1.15,0.26,,,,,0,0,0
24005401301,2000,4013.01,"Baltimore County, Maryland",3818.0,4.17,231.0,15.95,745.0,47978.0,87900.0,21.4,43.9,50.68,1.57,0.13,2.2,0.0,1.28,0.24,,,,,0,0,0
24005401301,2001,4013.01,"Baltimore County, Maryland",3818.0,4.17,229.0,15.95,745.0,47978.0,87900.0,21.4,43.9,50.68,1.57,0.13,2.2,0.0,1.28,0.24,,,,,0,0,0
24005401301,2002,4013.01,"Baltimore County, Maryland",3818.0,4.17,227.0,15.95,745.0,47978.0,87900.0,21.4,43.9,50.68,1.57,0.13,2.2,0.0,1.28,0.24,,,,,0,0,0
24005401301,2003,4013.01,"Baltimore County, Maryland",3818.0,4.17,225.0,15.95,745.0,47978.0,87900.0,21.4,43.9,50.68,1.57,0.13,2.2,0.0,1.28,0.24,,,,,0,0,0
24005401301,2004,4013.01,"Baltimore County, Maryland",3818.0,4.17,223.0,15.95,745.0,47978.0,87900.0,21.4,43.9,50.68,1.57,0.13,2.2,0.0,1.28,0.24,,,,,0,0,0
24005401301,2005,4013.01,"Baltimore County, Maryland",3906.0,3.52,221.0,23.67,932.0,68963.0,196600.0,24.4,26.09,65.18,1.51,0.0,6.14,0.0,1.08,0.0,,,,,0,0,0
24005401301,2006,4013.01,"Baltimore County, Maryland",3906.0,3.52,218.0,23.67,932.0,68963.0,196600.0,24.4,26.09,65.18,1.51,0.0,6.14,0.0,1.08,0.0,,,,,0,0,0
24005401301,2007,4013.01,"Baltimore County, Maryland",3906.0,3.52,216.0,23.67,932.0,68963.0,196600.0,24.4,26.09,65.18,1.51,0.0,6.14,0.0,1.08,0.0,,,,,0,0,0
24005401301,2008,4013.01,"Baltimore County, Maryland",3906.0,3.52,214.0,23.67,932.0,68963.0,196600.0,24.4,26.09,65.18,1.51,0.0,6.14,0.0,1.08,0.0,,,,,0,0,0
24005401301,2009,4013.01,"Baltimore County, Maryland",3906.0,3.52,212.0,23.67,932.0,68963.0,196600.0,24.4,26.09,65.18,1.51,0.0,6.14,0.0,1.08,0.0,,,,,0,0,0
24005401301,2010,4013.01,"Baltimore County, Maryland",3891.0,3.59,210.0,14.96,1264.0,60000.0,190600.0,23.9,19.97,70.7,4.91,0.21,2.52,0.05,1.41,0.23,,,,,0,0,0
24005401301,2011,4013.01,"Baltimore County, Maryland",3774.0,2.61,215.0,27.99,1421.0,57992.0,166900.0,27.2,19.71,73.71,2.73,0.48,0.42,0.0,2.12,0.82,,,,,0,0,0
24005401301,2012,4013.01,"Baltimore County, Maryland",3774.0,2.61,220.0,27.99,1421.0,57992.0,166900.0,27.2,19.71,73.71,2.73,0.48,0.42,0.0,2.12,0.82,,,,,0,0,0
24005401301,2013,4013.01,"Baltimore County, Maryland",3774.0,2.61,225.0,27.99,1421.0,57992.0,166900.0,27.2,19.71,73.71,2.73,0.48,0.42,0.0,2.12,0.82,,,,,0,0,0
24005401301,2014,4013.01,"Baltimore County, Maryland",3774.0,2.61,229.0,27.99,1421.0,57992.0,166900.0,27.2,19.71,73.71,2.73,0.48,0.42,0.0,2.12,0.82,,,,,0,0,0
24005401301,2015,4013.01,"Baltimore County, Maryland",3774.0,2.61,234.0,27.99,1421.0,57992.0,166900.0,27.2,19.71,73.71,2.73,0.48,0.42,0.0,2.12,0.82,,,,,0,0,0
24005401301,2016,4013.01,"Baltimore County, Maryland",3774.0,2.61,239.0,27.99,1421.0,57992.0,166900.0,27.2,19.71,73.71,2.73,0.48,0.42,0.0,2.12,0.82,,,,,0,0,0
24005401302,2000,4013.02,"Baltimore County, Maryland",2480.0,5.86,439.0,39.66,540.0,39700.0,86300.0,25.0,34.68,58.19,1.94,0.12,2.58,0.0,2.34,0.16,,,,,0,0,0
24005401302,2001,4013.02,"Baltimore County, Maryland",2480.0,5.86,451.0,39.66,540.0,39700.0,86300.0,25.0,34.68,58.19,1.94,0.12,2.58,0.0,2.34,0.16,,,,,0,0,0
24005401302,2002,4013.02,"Baltimore County, Maryland",2480.0,5.86,464.0,39.66,540.0,39700.0,86300.0,25.0,34.68,58.19,1.94,0.12,2.58,0.0,2.34,0.16,,,,,0,0,0
24005401302,2003,4013.02,"Baltimore County, Maryland",2480.0,5.86,476.0,39.66,540.0,39700.0,86300.0,25.0,34.68,58.19,1.94,0.12,2.58,0.0,2.34,0.16,,,,,0,0,0
24005401302,2004,4013.02,"Baltimore County, Maryland",2480.0,5.86,488.0,39.66,540.0,39700.0,86300.0,25.0,34.68,58.19,1.94,0.12,2.58,0.0,2.34,0.16,,,,,0,0,0
24005401302,2005,4013.02,"Baltimore County, Maryland",2387.0,1.89,501.0,49.56,775.0,42635.0,192000.0,32.4,16.97,78.47,2.85,0.21,0.96,0.0,0.54,0.0,,,,,0,0,0
24005401302,2006,4013.02,"Baltimore County, Maryland",2387.0,1.89,513.0,49.56,775.0,42635.0,192000.0,32.4,16.97,78.47,2.85,0.21,0.96,0.0,0.54,0.0,,,,,0,0,0
24005401302,2007,4013.02,"Baltimore County, Maryland",2387.0,1.89,525.0,49.56,775.0,42635.0,192000.0,32.4,16.97,78.47,2.85,0.21,0.96,0.0,0.54,0.0,,,,,0,0,0
24005401302,2008,4013.02,"Baltimore County, Maryland",2387.0,1.89,537.0,49.56,775.0,42635.0,192000.0,32.4,16.97,78.47,2.85,0.21,0.96,0.0,0.54,0.0,,,,,0,0,0
24005401302,2009,4013.02,"Baltimore County, Maryland",2387.0,1.89,550.0,49.56,775.0,42635.0,192000.0,32.4,16.97,78.47,2.85,0.21,0.96,0.0,0.54,0.0,,,,,0,0,0
24005401302,2010,4013.02,"Baltimore County, Maryland",2650.0,5.76,562.0,45.69,826.0,43986.0,202900.0,33.4,13.77,80.6,2.68,0.26,0.94,0.04,1.36,0.34,,,,,0,0,0
24005401302,2011,4013.02,"Baltimore County, Maryland",2605.0,5.36,569.0,43.7,806.0,45588.0,167500.0,34.5,15.85,78.5,2.03,0.0,1.46,0.0,2.15,0.0,,,,,0,0,0
24005401302,2012,4013.02,"Baltimore County, Maryland",2605.0,5.36,576.0,43.7,806.0,45588.0,167500.0,34.5,15.85,78.5,2.03,0.0,1.46,0.0,2.15,0.0,,,,,0,0,0
24005401302,2013,4013.02,"Baltimore County, Maryland",2605.0,5.36,583.0,43.7,806.0,45588.0,167500.0,34.5,15.85,78.5,2.03,0.0,1.46,0.0,2.15,0.0,,,,,0,0,0
24005401302,2014,4013.02,"Baltimore County, Maryland",2605.0,5.36,589.0,43.7,806.0,45588.0,167500.0,34.5,15.85,78.5,2.03,0.0,1.46,0.0,2.15,0.0,,,,,0,0,0
24005401302,2015,4013.02,"Baltimore County, Maryland",2605.0,5.36,596.0,43.7,806.0,45588.0,167500.0,34.5,15.85,78.5,2.03,0.0,1.46,0.0,2.15,0.0,,,,,0,0,0
24005401302,2016,4013.02,"Baltimore County, Maryland",2605.0,5.36,603.0,43.7,806.0,45588.0,167500.0,34.5,15.85,78.5,2.03,0.0,1.46,0.0,2.15,0.0,,,,,0,0,0
24005401400,2000,4014,"Baltimore County, Maryland",1483.0,4.11,28.0,4.77,431.0,66500.0,160900.0,12.2,97.1,0.67,0.47,0.13,1.08,0.0,0.0,0.54,,,,,0,0,0
24005401400,2001,4014,"Baltimore County, Maryland",1483.0,4.11,28.0,4.77,431.0,66500.0,160900.0,12.2,97.1,0.67,0.47,0.13,1.08,0.0,0.0,0.54,,,,,0,0,0
24005401400,2002,4014,"Baltimore County, Maryland",1483.0,4.11,27.0,4.77,431.0,66500.0,160900.0,12.2,97.1,0.67,0.47,0.13,1.08,0.0,0.0,0.54,,,,,0,0,0
24005401400,2003,4014,"Baltimore County, Maryland",1483.0,4.11,27.0,4.77,431.0,66500.0,160900.0,12.2,97.1,0.67,0.47,0.13,1.08,0.0,0.0,0.54,,,,,0,0,0
24005401400,2004,4014,"Baltimore County, Maryland",1483.0,4.11,27.0,4.77,431.0,66500.0,160900.0,12.2,97.1,0.67,0.47,0.13,1.08,0.0,0.0,0.54,,,,,0,0,0
24005401400,2005,4014,"Baltimore County, Maryland",1729.0,0.0,27.0,1.59,0.0,96375.0,378900.0,0.0,95.72,3.07,0.58,0.0,0.64,0.0,0.0,0.0,,,,,0,0,0
24005401400,2006,4014,"Baltimore County, Maryland",1729.0,0.0,26.0,1.59,0.0,96375.0,378900.0,0.0,95.72,3.07,0.58,0.0,0.64,0.0,0.0,0.0,,,,,0,0,0
24005401400,2007,4014,"Baltimore County, Maryland",1729.0,0.0,26.0,1.59,0.0,96375.0,378900.0,0.0,95.72,3.07,0.58,0.0,0.64,0.0,0.0,0.0,,,,,0,0,0
24005401400,2008,4014,"Baltimore County, Maryland",1729.0,0.0,26.0,1.59,0.0,96375.0,378900.0,0.0,95.72,3.07,0.58,0.0,0.64,0.0,0.0,0.0,,,,,0,0,0
24005401400,2009,4014,"Baltimore County, Maryland",1729.0,0.0,25.0,1.59,0.0,96375.0,378900.0,0.0,95.72,3.07,0.58,0.0,0.64,0.0,0.0,0.0,,,,,0,0,0
24005401400,2010,4014,"Baltimore County, Maryland",1495.0,0.0,25.0,4.39,993.0,104276.0,375500.0,22.5,91.91,2.34,2.88,0.07,1.67,0.0,1.07,0.07,,,,,0,0,0
24005401400,2011,4014,"Baltimore County, Maryland",1690.0,1.5,26.0,1.96,,106927.0,356600.0,,92.31,0.0,2.43,0.18,2.54,0.0,2.54,0.0,,,,,0,0,0
24005401400,2012,4014,"Baltimore County, Maryland",1690.0,1.5,27.0,1.96,,106927.0,356600.0,,92.31,0.0,2.43,0.18,2.54,0.0,2.54,0.0,,,,,0,0,0
24005401400,2013,4014,"Baltimore County, Maryland",1690.0,1.5,29.0,1.96,,106927.0,356600.0,,92.31,0.0,2.43,0.18,2.54,0.0,2.54,0.0,,,,,0,0,0
24005401400,2014,4014,"Baltimore County, Maryland",1690.0,1.5,30.0,1.96,,106927.0,356600.0,,92.31,0.0,2.43,0.18,2.54,0.0,2.54,0.0,,,,,0,0,0
24005401400,2015,4014,"Baltimore County, Maryland",1690.0,1.5,31.0,1.96,,106927.0,356600.0,,92.31,0.0,2.43,0.18,2.54,0.0,2.54,0.0,,,,,0,0,0
24005401400,2016,4014,"Baltimore County, Maryland",1690.0,1.5,32.0,1.96,,106927.0,356600.0,,92.31,0.0,2.43,0.18,2.54,0.0,2.54,0.0,,,,,0,0,0
24005401503,2000,4015.03,"Baltimore County, Maryland",6265.0,1.79,353.0,14.09,801.0,65681.0,155000.0,25.4,90.95,3.16,2.0,0.22,2.47,0.0,0.99,0.21,,,,,0,0,0
24005401503,2001,4015.03,"Baltimore County, Maryland",6265.0,1.79,362.0,14.09,801.0,65681.0,155000.0,25.4,90.95,3.16,2.0,0.22,2.47,0.0,0.99,0.21,,,,,0,0,0
24005401503,2002,4015.03,"Baltimore County, Maryland",6265.0,1.79,372.0,14.09,801.0,65681.0,155000.0,25.4,90.95,3.16,2.0,0.22,2.47,0.0,0.99,0.21,,,,,0,0,0
24005401503,2003,4015.03,"Baltimore County, Maryland",6265.0,1.79,381.0,14.09,801.0,65681.0,155000.0,25.4,90.95,3.16,2.0,0.22,2.47,0.0,0.99,0.21,,,,,0,0,0
24005401503,2004,4015.03,"Baltimore County, Maryland",6265.0,1.79,390.0,14.09,801.0,65681.0,155000.0,25.4,90.95,3.16,2.0,0.22,2.47,0.0,0.99,0.21,,,,,0,0,0
24005401503,2005,4015.03,"Baltimore County, Maryland",6197.0,0.0,400.0,10.62,1129.0,79109.0,343600.0,24.3,93.98,2.42,1.19,0.19,0.0,0.0,0.79,1.42,,,,,0,0,0
24005401503,2006,4015.03,"Baltimore County, Maryland",6197.0,0.0,409.0,10.62,1129.0,79109.0,343600.0,24.3,93.98,2.42,1.19,0.19,0.0,0.0,0.79,1.42,,,,,0,0,0
24005401503,2007,4015.03,"Baltimore County, Maryland",6197.0,0.0,418.0,10.62,1129.0,79109.0,343600.0,24.3,93.98,2.42,1.19,0.19,0.0,0.0,0.79,1.42,,,,,0,0,0
24005401503,2008,4015.03,"Baltimore County, Maryland",6197.0,0.0,427.0,10.62,1129.0,79109.0,343600.0,24.3,93.98,2.42,1.19,0.19,0.0,0.0,0.79,1.42,,,,,0,0,0
24005401503,2009,4015.03,"Baltimore County, Maryland",6197.0,0.0,437.0,10.62,1129.0,79109.0,343600.0,24.3,93.98,2.42,1.19,0.19,0.0,0.0,0.79,1.42,,,,,0,0,0
24005401503,2010,4015.03,"Baltimore County, Maryland",6490.0,2.73,446.0,16.74,1663.0,84669.0,343300.0,30.7,85.99,4.5,2.57,0.15,4.92,0.05,1.54,0.28,,,,,0,0,0
24005401503,2011,4015.03,"Baltimore County, Maryland",6771.0,1.72,456.0,20.14,1656.0,91481.0,342100.0,27.0,82.65,2.26,6.06,0.21,6.93,0.0,1.91,0.0,,,,,0,0,0
24005401503,2012,4015.03,"Baltimore County, Maryland",6771.0,1.72,466.0,20.14,1656.0,91481.0,342100.0,27.0,82.65,2.26,6.06,0.21,6.93,0.0,1.91,0.0,,,,,0,0,0
24005401503,2013,4015.03,"Baltimore County, Maryland",6771.0,1.72,476.0,20.14,1656.0,91481.0,342100.0,27.0,82.65,2.26,6.06,0.21,6.93,0.0,1.91,0.0,,,,,0,0,0
24005401503,2014,4015.03,"Baltimore County, Maryland",6771.0,1.72,485.0,20.14,1656.0,91481.0,342100.0,27.0,82.65,2.26,6.06,0.21,6.93,0.0,1.91,0.0,,,,,0,0,0
24005401503,2015,4015.03,"Baltimore County, Maryland",6771.0,1.72,495.0,20.14,1656.0,91481.0,342100.0,27.0,82.65,2.26,6.06,0.21,6.93,0.0,1.91,0.0,,,,,0,0,0
24005401503,2016,4015.03,"Baltimore County, Maryland",6771.0,1.72,505.0,20.14,1656.0,91481.0,342100.0,27.0,82.65,2.26,6.06,0.21,6.93,0.0,1.91,0.0,,,,,0,0,0
24005401504,2000,4015.04,"Baltimore County, Maryland",5743.0,2.49,352.0,16.75,852.0,70995.0,151500.0,25.4,50.83,32.18,2.35,0.21,12.12,0.09,1.86,0.37,,,,,0,0,0
24005401504,2001,4015.04,"Baltimore County, Maryland",5743.0,2.49,355.0,16.75,852.0,70995.0,151500.0,25.4,50.83,32.18,2.35,0.21,12.12,0.09,1.86,0.37,,,,,0,0,0
24005401504,2002,4015.04,"Baltimore County, Maryland",5743.0,2.49,357.0,16.75,852.0,70995.0,151500.0,25.4,50.83,32.18,2.35,0.21,12.12,0.09,1.86,0.37,,,,,0,0,0
24005401504,2003,4015.04,"Baltimore County, Maryland",5743.0,2.49,360.0,16.75,852.0,70995.0,151500.0,25.4,50.83,32.18,2.35,0.21,12.12,0.09,1.86,0.37,,,,,0,0,0
24005401504,2004,4015.04,"Baltimore County, Maryland",5743.0,2.49,362.0,16.75,852.0,70995.0,151500.0,25.4,50.83,32.18,2.35,0.21,12.12,0.09,1.86,0.37,,,,,0,0,0
24005401504,2005,4015.04,"Baltimore County, Maryland",4970.0,2.39,365.0,18.85,1191.0,66378.0,310600.0,24.0,39.8,46.16,1.77,0.32,10.68,0.0,1.27,0.0,,,,,0,0,0
24005401504,2006,4015.04,"Baltimore County, Maryland",4970.0,2.39,368.0,18.85,1191.0,66378.0,310600.0,24.0,39.8,46.16,1.77,0.32,10.68,0.0,1.27,0.0,,,,,0,0,0
24005401504,2007,4015.04,"Baltimore County, Maryland",4970.0,2.39,370.0,18.85,1191.0,66378.0,310600.0,24.0,39.8,46.16,1.77,0.32,10.68,0.0,1.27,0.0,,,,,0,0,0
24005401504,2008,4015.04,"Baltimore County, Maryland",4970.0,2.39,373.0,18.85,1191.0,66378.0,310600.0,24.0,39.8,46.16,1.77,0.32,10.68,0.0,1.27,0.0,,,,,0,0,0
24005401504,2009,4015.04,"Baltimore County, Maryland",4970.0,2.39,375.0,18.85,1191.0,66378.0,310600.0,24.0,39.8,46.16,1.77,0.32,10.68,0.0,1.27,0.0,,,,,0,0,0
24005401504,2010,4015.04,"Baltimore County, Maryland",5846.0,6.61,378.0,17.56,1461.0,80927.0,302200.0,26.7,34.96,40.23,4.16,0.1,17.46,0.02,2.84,0.22,,,,,0,0,0
24005401504,2011,4015.04,"Baltimore County, Maryland",6574.0,4.69,389.0,19.96,1568.0,99571.0,274700.0,26.2,41.69,34.51,3.48,1.38,12.98,1.03,3.32,1.6,,,,,0,0,0
24005401504,2012,4015.04,"Baltimore County, Maryland",6574.0,4.69,399.0,19.96,1568.0,99571.0,274700.0,26.2,41.69,34.51,3.48,1.38,12.98,1.03,3.32,1.6,,,,,0,0,0
24005401504,2013,4015.04,"Baltimore County, Maryland",6574.0,4.69,410.0,19.96,1568.0,99571.0,274700.0,26.2,41.69,34.51,3.48,1.38,12.98,1.03,3.32,1.6,,,,,0,0,0
24005401504,2014,4015.04,"Baltimore County, Maryland",6574.0,4.69,420.0,19.96,1568.0,99571.0,274700.0,26.2,41.69,34.51,3.48,1.38,12.98,1.03,3.32,1.6,,,,,0,0,0
24005401504,2015,4015.04,"Baltimore County, Maryland",6574.0,4.69,431.0,19.96,1568.0,99571.0,274700.0,26.2,41.69,34.51,3.48,1.38,12.98,1.03,3.32,1.6,,,,,0,0,0
24005401504,2016,4015.04,"Baltimore County, Maryland",6574.0,4.69,441.0,19.96,1568.0,99571.0,274700.0,26.2,41.69,34.51,3.48,1.38,12.98,1.03,3.32,1.6,,,,,0,0,0
24005401505,2000,4015.05,"Baltimore County, Maryland",3507.0,7.01,259.0,18.77,223.0,51330.0,127600.0,24.8,53.66,35.41,1.85,0.14,6.19,0.11,2.17,0.46,,,,,0,0,0
24005401505,2001,4015.05,"Baltimore County, Maryland",3507.0,7.01,279.0,18.77,223.0,51330.0,127600.0,24.8,53.66,35.41,1.85,0.14,6.19,0.11,2.17,0.46,,,,,0,0,0
24005401505,2002,4015.05,"Baltimore County, Maryland",3507.0,7.01,299.0,18.77,223.0,51330.0,127600.0,24.8,53.66,35.41,1.85,0.14,6.19,0.11,2.17,0.46,,,,,0,0,0
24005401505,2003,4015.05,"Baltimore County, Maryland",3507.0,7.01,319.0,18.77,223.0,51330.0,127600.0,24.8,53.66,35.41,1.85,0.14,6.19,0.11,2.17,0.46,,,,,0,0,0
24005401505,2004,4015.05,"Baltimore County, Maryland",3507.0,7.01,339.0,18.77,223.0,51330.0,127600.0,24.8,53.66,35.41,1.85,0.14,6.19,0.11,2.17,0.46,,,,,0,0,0
24005401505,2005,4015.05,"Baltimore County, Maryland",3304.0,2.4,359.0,21.38,250.0,63484.0,268100.0,30.0,40.77,40.83,2.94,0.0,11.08,0.0,4.39,0.0,,,,,0,0,0
24005401505,2006,4015.05,"Baltimore County, Maryland",3304.0,2.4,378.0,21.38,250.0,63484.0,268100.0,30.0,40.77,40.83,2.94,0.0,11.08,0.0,4.39,0.0,,,,,0,0,0
24005401505,2007,4015.05,"Baltimore County, Maryland",3304.0,2.4,398.0,21.38,250.0,63484.0,268100.0,30.0,40.77,40.83,2.94,0.0,11.08,0.0,4.39,0.0,,,,,0,0,0
