Date,Neighborhood,Confirmed,ZIP_CODE
2020-09-17,N36: NAVAL STATION & AIR FORCE,11,20373.0
2020-09-17,N35: NATIONAL MALL,3,20004.0
2020-09-18,N13: COLUMBIA HEIGHTS,866,20010.0
2020-09-18,N1: 16th ST HEIGHTS,759,20011.0
2020-09-18,N7: BRIGHTWOOD,673,20011.0
2020-09-18,N12: CHINATOWN,539,20001.0
2020-09-18,N37: NAYLOR/HILLCREST,508,20020.0
2020-09-18,N45: TRINIDAD,474,20002.0
2020-09-18,N38: PETWORTH,464,20011.0
2020-09-18,N31: LOGAN CIRCLE/SHAW,461,20005.0
2020-09-18,N8: BRIGHTWOOD PARK,456,20011.0
2020-09-18,N30: LINCOLN HEIGHTS,445,20019.0
2020-09-18,N32: MARSHALL HEIGHTS,422,20019.0
2020-09-18,N33: MICHIGAN PARK,404,20017.0
2020-09-18,N20: FORT DUPONT,373,20019.0
2020-09-18,N14: CONGRESS HEIGHTS/SHIPLEY,365,20032.0
2020-09-18,N46: TWINING,363,20020.0
2020-09-18,N4: BELLEVUE,353,20043.0
2020-09-18,N34: MOUNT PLEASANT,342,20010.0
2020-09-18,N21: FORT LINCOLN/GATEWAY,335,20018.0
2020-09-18,N43: SW/WATERFRONT,329,20024.0
2020-09-18,N29: LAMOND RIGGS,313,20011.0
2020-09-18,N26: HISTORIC ANACOSTIA,304,20373.0
2020-09-18,N17: EASTLAND GARDENS,298,20019.0
2020-09-18,N18: EDGEWOOD,291,20002.0
2020-09-18,N6: BRENTWOOD,290,20018.0
2020-09-18,N47: U ST/PLEASANT,289,20001.0
2020-09-18,N48: UNION STATION,274,20002.0
2020-09-18,N16: DOUGLASS,270,20020.0
2020-09-18,N2: ADAMS MORGAN,266,20009.0
2020-09-18,N41: SOUTH COLUMBIA HEIGHTS,261,20009.0
2020-09-18,N39: SAINT ELIZABETHS,248,20032.0
2020-09-18,N40: SHEPHERD PARK,222,20012.0
2020-09-18,N42: STADIUM ARMORY,220,20009.0
2020-09-18,N5: BLOOMINGDALE,211,20001.0
2020-09-18,N23: GEORGETOWN EAST,205,20007.0
2020-09-18,N28: KINGMAN PARK,203,20002.0
2020-09-18,N44: TENLEYTOWN,199,20016.0
2020-09-18,N27: KENT/PALISADES,182,20016.0
2020-09-18,N25: HILL EAST,153,20003.0
2020-09-18,N49: WASHINGTON HIGHLANDS,147,20032.0
2020-09-18,N51: WOODRIDGE,143,20018.0
2020-09-18,N10: CATHEDRAL HEIGHTS,128,20016.0
2020-09-18,N9: CAPITOL HILL,108,20002.0
2020-09-18,N50: WOODLEY PARK,87,20008.0
2020-09-18,N19: FOREST HILLS,87,20008.0
2020-09-18,N24: GWU,85,20052.0
2020-09-18,N11: CHEVY CHASE,73,20015.0
2020-09-18,N3: BARNABY WOODS,53,20015.0
2020-09-18,N22: GEORGETOWN,44,20007.0
2020-09-18,N15: DC MEDICAL CENTER,32,20422.0
2020-09-18,N36: NAVAL STATION & AIR FORCE,11,20373.0
2020-09-18,N35: NATIONAL MALL,3,20004.0
2020-09-19,N13: COLUMBIA HEIGHTS,867,20010.0
2020-09-19,N1: 16th ST HEIGHTS,760,20011.0
2020-09-19,N7: BRIGHTWOOD,675,20011.0
2020-09-19,N12: CHINATOWN,538,20001.0
2020-09-19,N37: NAYLOR/HILLCREST,510,20020.0
2020-09-19,N45: TRINIDAD,476,20002.0
2020-09-19,N38: PETWORTH,465,20011.0
2020-09-19,N31: LOGAN CIRCLE/SHAW,465,20005.0
2020-09-19,N8: BRIGHTWOOD PARK,459,20011.0
2020-09-19,N30: LINCOLN HEIGHTS,445,20019.0
2020-09-19,N32: MARSHALL HEIGHTS,423,20019.0
2020-09-19,N33: MICHIGAN PARK,405,20017.0
2020-09-19,N20: FORT DUPONT,379,20019.0
2020-09-19,N46: TWINING,365,20020.0
2020-09-19,N14: CONGRESS HEIGHTS/SHIPLEY,365,20032.0
2020-09-19,N4: BELLEVUE,354,20043.0
2020-09-19,N34: MOUNT PLEASANT,342,20010.0
2020-09-19,N21: FORT LINCOLN/GATEWAY,335,20018.0
2020-09-19,N43: SW/WATERFRONT,330,20024.0
2020-09-19,N29: LAMOND RIGGS,313,20011.0
2020-09-19,N26: HISTORIC ANACOSTIA,304,20373.0
2020-09-19,N17: EASTLAND GARDENS,299,20019.0
2020-09-19,N6: BRENTWOOD,292,20018.0
2020-09-19,N47: U ST/PLEASANT,291,20001.0
2020-09-19,N18: EDGEWOOD,291,20002.0
2020-09-19,N48: UNION STATION,276,20002.0
2020-09-19,N16: DOUGLASS,272,20020.0
2020-09-19,N2: ADAMS MORGAN,267,20009.0
2020-09-19,N41: SOUTH COLUMBIA HEIGHTS,261,20009.0
2020-09-19,N39: SAINT ELIZABETHS,249,20032.0
2020-09-19,N40: SHEPHERD PARK,222,20012.0
2020-09-19,N42: STADIUM ARMORY,220,20009.0
2020-09-19,N5: BLOOMINGDALE,211,20001.0
2020-09-19,N23: GEORGETOWN EAST,205,20007.0
2020-09-19,N44: TENLEYTOWN,203,20016.0
2020-09-19,N28: KINGMAN PARK,203,20002.0
2020-09-19,N27: KENT/PALISADES,185,20016.0
2020-09-19,N25: HILL EAST,154,20003.0
2020-09-19,N51: WOODRIDGE,147,20018.0
2020-09-19,N49: WASHINGTON HIGHLANDS,147,20032.0
2020-09-19,N10: CATHEDRAL HEIGHTS,131,20016.0
2020-09-19,N9: CAPITOL HILL,109,20002.0
2020-09-19,N50: WOODLEY PARK,89,20008.0
2020-09-19,N19: FOREST HILLS,87,20008.0
2020-09-19,N24: GWU,85,20052.0
2020-09-19,N11: CHEVY CHASE,73,20015.0
2020-09-19,N3: BARNABY WOODS,53,20015.0
2020-09-19,N22: GEORGETOWN,44,20007.0
2020-09-19,N15: DC MEDICAL CENTER,31,20422.0
2020-09-19,N36: NAVAL STATION & AIR FORCE,11,20373.0
2020-09-19,N35: NATIONAL MALL,3,20004.0
2020-09-20,N13: COLUMBIA HEIGHTS,868,20010.0
2020-09-20,N1: 16th ST HEIGHTS,760,20011.0
2020-09-20,N7: BRIGHTWOOD,675,20011.0
2020-09-20,N12: CHINATOWN,538,20001.0
2020-09-20,N37: NAYLOR/HILLCREST,513,20020.0
2020-09-20,N45: TRINIDAD,476,20002.0
2020-09-20,N38: PETWORTH,466,20011.0
2020-09-20,N31: LOGAN CIRCLE/SHAW,464,20005.0
2020-09-20,N8: BRIGHTWOOD PARK,459,20011.0
2020-09-20,N30: LINCOLN HEIGHTS,446,20019.0
2020-09-20,N32: MARSHALL HEIGHTS,423,20019.0
2020-09-20,N33: MICHIGAN PARK,404,20017.0
2020-09-20,N20: FORT DUPONT,379,20019.0
2020-09-20,N46: TWINING,368,20020.0
2020-09-20,N14: CONGRESS HEIGHTS/SHIPLEY,365,20032.0
2020-09-20,N4: BELLEVUE,354,20043.0
2020-09-20,N34: MOUNT PLEASANT,343,20010.0
2020-09-20,N21: FORT LINCOLN/GATEWAY,336,20018.0
2020-09-20,N43: SW/WATERFRONT,330,20024.0
2020-09-20,N29: LAMOND RIGGS,313,20011.0
2020-09-20,N26: HISTORIC ANACOSTIA,304,20373.0
2020-09-20,N17: EASTLAND GARDENS,300,20019.0
2020-09-20,N6: BRENTWOOD,292,20018.0
2020-09-20,N47: U ST/PLEASANT,292,20001.0
2020-09-20,N18: EDGEWOOD,292,20002.0
2020-09-20,N48: UNION STATION,278,20002.0
2020-09-20,N16: DOUGLASS,272,20020.0
2020-09-20,N2: ADAMS MORGAN,268,20009.0
2020-09-20,N41: SOUTH COLUMBIA HEIGHTS,262,20009.0
2020-09-20,N39: SAINT ELIZABETHS,249,20032.0
2020-09-20,N40: SHEPHERD PARK,223,20012.0
2020-09-20,N42: STADIUM ARMORY,220,20009.0
2020-09-20,N5: BLOOMINGDALE,214,20001.0
2020-09-20,N23: GEORGETOWN EAST,205,20007.0
2020-09-20,N44: TENLEYTOWN,203,20016.0
2020-09-20,N28: KINGMAN PARK,203,20002.0
2020-09-20,N27: KENT/PALISADES,185,20016.0
2020-09-20,N25: HILL EAST,154,20003.0
2020-09-20,N51: WOODRIDGE,148,20018.0
2020-09-20,N49: WASHINGTON HIGHLANDS,147,20032.0
2020-09-20,N10: CATHEDRAL HEIGHTS,131,20016.0
2020-09-20,N9: CAPITOL HILL,109,20002.0
2020-09-20,N50: WOODLEY PARK,89,20008.0
2020-09-20,N19: FOREST HILLS,87,20008.0
2020-09-20,N24: GWU,85,20052.0
2020-09-20,N11: CHEVY CHASE,73,20015.0
2020-09-20,N3: BARNABY WOODS,53,20015.0
2020-09-20,N22: GEORGETOWN,44,20007.0
2020-09-20,N15: DC MEDICAL CENTER,33,20422.0
2020-09-20,N36: NAVAL STATION & AIR FORCE,11,20373.0
2020-09-20,N35: NATIONAL MALL,3,20004.0
2020-09-21,N13: COLUMBIA HEIGHTS,871,20010.0
2020-09-21,N1: 16th ST HEIGHTS,760,20011.0
2020-09-21,N7: BRIGHTWOOD,675,20011.0
2020-09-21,N12: CHINATOWN,541,20001.0
2020-09-21,N37: NAYLOR/HILLCREST,515,20020.0
2020-09-21,N45: TRINIDAD,477,20002.0
2020-09-21,N38: PETWORTH,469,20011.0
2020-09-21,N31: LOGAN CIRCLE/SHAW,466,20005.0
2020-09-21,N8: BRIGHTWOOD PARK,461,20011.0
2020-09-21,N30: LINCOLN HEIGHTS,446,20019.0
2020-09-21,N32: MARSHALL HEIGHTS,423,20019.0
2020-09-21,N33: MICHIGAN PARK,404,20017.0
2020-09-21,N20: FORT DUPONT,381,20019.0
2020-09-21,N46: TWINING,368,20020.0
2020-09-21,N14: CONGRESS HEIGHTS/SHIPLEY,366,20032.0
2020-09-21,N4: BELLEVUE,355,20043.0
2020-09-21,N34: MOUNT PLEASANT,343,20010.0
2020-09-21,N21: FORT LINCOLN/GATEWAY,338,20018.0
2020-09-21,N43: SW/WATERFRONT,335,20024.0
2020-09-21,N29: LAMOND RIGGS,315,20011.0
2020-09-21,N26: HISTORIC ANACOSTIA,304,20373.0
2020-09-21,N17: EASTLAND GARDENS,302,20019.0
2020-09-21,N6: BRENTWOOD,294,20018.0
2020-09-21,N47: U ST/PLEASANT,294,20001.0
2020-09-21,N18: EDGEWOOD,292,20002.0
2020-09-21,N48: UNION STATION,278,20002.0
2020-09-21,N16: DOUGLASS,272,20020.0
2020-09-21,N2: ADAMS MORGAN,269,20009.0
2020-09-21,N41: SOUTH COLUMBIA HEIGHTS,262,20009.0
2020-09-21,N39: SAINT ELIZABETHS,250,20032.0
2020-09-21,N40: SHEPHERD PARK,224,20012.0
2020-09-21,N42: STADIUM ARMORY,220,20009.0
2020-09-21,N5: BLOOMINGDALE,214,20001.0
2020-09-21,N44: TENLEYTOWN,205,20016.0
2020-09-21,N23: GEORGETOWN EAST,205,20007.0
2020-09-21,N28: KINGMAN PARK,204,20002.0
2020-09-21,N27: KENT/PALISADES,185,20016.0
2020-09-21,N25: HILL EAST,154,20003.0
2020-09-21,N49: WASHINGTON HIGHLANDS,148,20032.0
2020-09-21,N51: WOODRIDGE,147,20018.0
2020-09-21,N10: CATHEDRAL HEIGHTS,131,20016.0
2020-09-21,N9: CAPITOL HILL,108,20002.0
2020-09-21,N50: WOODLEY PARK,89,20008.0
2020-09-21,N19: FOREST HILLS,89,20008.0
2020-09-21,N24: GWU,86,20052.0
2020-09-21,N11: CHEVY CHASE,73,20015.0
2020-09-21,N3: BARNABY WOODS,53,20015.0
2020-09-21,N22: GEORGETOWN,44,20007.0
2020-09-21,N15: DC MEDICAL CENTER,33,20422.0
2020-09-21,N36: NAVAL STATION & AIR FORCE,11,20373.0
2020-09-21,N35: NATIONAL MALL,3,20004.0
2020-09-22,N13: COLUMBIA HEIGHTS,868,20010.0
2020-09-22,N1: 16th ST HEIGHTS,761,20011.0
2020-09-22,N7: BRIGHTWOOD,675,20011.0
2020-09-22,N12: CHINATOWN,543,20001.0
2020-09-22,N37: NAYLOR/HILLCREST,516,20020.0
2020-09-22,N45: TRINIDAD,477,20002.0
2020-09-22,N38: PETWORTH,470,20011.0
2020-09-22,N31: LOGAN CIRCLE/SHAW,466,20005.0
2020-09-22,N8: BRIGHTWOOD PARK,465,20011.0
2020-09-22,N30: LINCOLN HEIGHTS,446,20019.0
2020-09-22,N32: MARSHALL HEIGHTS,423,20019.0
2020-09-22,N33: MICHIGAN PARK,405,20017.0
2020-09-22,N20: FORT DUPONT,381,20019.0
2020-09-22,N46: TWINING,369,20020.0
2020-09-22,N14: CONGRESS HEIGHTS/SHIPLEY,366,20032.0
2020-09-22,N4: BELLEVUE,355,20043.0
2020-09-22,N34: MOUNT PLEASANT,345,20010.0
2020-09-22,N21: FORT LINCOLN/GATEWAY,337,20018.0
2020-09-22,N43: SW/WATERFRONT,334,20024.0
2020-09-22,N29: LAMOND RIGGS,316,20011.0
2020-09-22,N26: HISTORIC ANACOSTIA,305,20373.0
2020-09-22,N17: EASTLAND GARDENS,303,20019.0
2020-09-22,N6: BRENTWOOD,297,20018.0
2020-09-22,N18: EDGEWOOD,296,20002.0
2020-09-22,N47: U ST/PLEASANT,294,20001.0
2020-09-22,N48: UNION STATION,278,20002.0
2020-09-22,N16: DOUGLASS,272,20020.0
2020-09-22,N2: ADAMS MORGAN,268,20009.0
2020-09-22,N41: SOUTH COLUMBIA HEIGHTS,263,20009.0
2020-09-22,N39: SAINT ELIZABETHS,250,20032.0
2020-09-22,N40: SHEPHERD PARK,224,20012.0
2020-09-22,N42: STADIUM ARMORY,220,20009.0
2020-09-22,N5: BLOOMINGDALE,215,20001.0
2020-09-22,N44: TENLEYTOWN,206,20016.0
2020-09-22,N23: GEORGETOWN EAST,206,20007.0
2020-09-22,N28: KINGMAN PARK,204,20002.0
2020-09-22,N27: KENT/PALISADES,185,20016.0
2020-09-22,N25: HILL EAST,154,20003.0
2020-09-22,N51: WOODRIDGE,148,20018.0
2020-09-22,N49: WASHINGTON HIGHLANDS,148,20032.0
2020-09-22,N10: CATHEDRAL HEIGHTS,133,20016.0
2020-09-22,N9: CAPITOL HILL,108,20002.0
2020-09-22,N50: WOODLEY PARK,89,20008.0
2020-09-22,N19: FOREST HILLS,89,20008.0
2020-09-22,N24: GWU,86,20052.0
2020-09-22,N11: CHEVY CHASE,73,20015.0
2020-09-22,N3: BARNABY WOODS,53,20015.0
2020-09-22,N22: GEORGETOWN,45,20007.0
2020-09-22,N15: DC MEDICAL CENTER,33,20422.0
2020-09-22,N36: NAVAL STATION & AIR FORCE,11,20373.0
2020-09-22,N35: NATIONAL MALL,3,20004.0
2020-09-23,N13: COLUMBIA HEIGHTS,872,20010.0
2020-09-23,N1: 16th ST HEIGHTS,763,20011.0
2020-09-23,N7: BRIGHTWOOD,678,20011.0
2020-09-23,N12: CHINATOWN,544,20001.0
2020-09-23,N37: NAYLOR/HILLCREST,516,20020.0
2020-09-23,N45: TRINIDAD,478,20002.0
2020-09-23,N38: PETWORTH,470,20011.0
2020-09-23,N31: LOGAN CIRCLE/SHAW,468,20005.0
2020-09-23,N8: BRIGHTWOOD PARK,467,20011.0
2020-09-23,N30: LINCOLN HEIGHTS,447,20019.0
2020-09-23,N32: MARSHALL HEIGHTS,423,20019.0
2020-09-23,N33: MICHIGAN PARK,409,20017.0
2020-09-23,N20: FORT DUPONT,383,20019.0
2020-09-23,N46: TWINING,369,20020.0
2020-09-23,N14: CONGRESS HEIGHTS/SHIPLEY,366,20032.0
2020-09-23,N4: BELLEVUE,360,20043.0
2020-09-23,N34: MOUNT PLEASANT,346,20010.0
2020-09-23,N21: FORT LINCOLN/GATEWAY,338,20018.0
2020-09-23,N43: SW/WATERFRONT,336,20024.0
2020-09-23,N29: LAMOND RIGGS,316,20011.0
2020-09-23,N26: HISTORIC ANACOSTIA,306,20373.0
2020-09-23,N17: EASTLAND GARDENS,304,20019.0
2020-09-23,N6: BRENTWOOD,299,20018.0
2020-09-23,N18: EDGEWOOD,297,20002.0
2020-09-23,N47: U ST/PLEASANT,294,20001.0
2020-09-23,N48: UNION STATION,280,20002.0
2020-09-23,N16: DOUGLASS,271,20020.0
2020-09-23,N2: ADAMS MORGAN,268,20009.0
2020-09-23,N41: SOUTH COLUMBIA HEIGHTS,265,20009.0
2020-09-23,N39: SAINT ELIZABETHS,250,20032.0
2020-09-23,N40: SHEPHERD PARK,226,20012.0
2020-09-23,N42: STADIUM ARMORY,220,20009.0
2020-09-23,N5: BLOOMINGDALE,216,20001.0
2020-09-23,N23: GEORGETOWN EAST,208,20007.0
2020-09-23,N44: TENLEYTOWN,206,20016.0
2020-09-23,N28: KINGMAN PARK,204,20002.0
2020-09-23,N27: KENT/PALISADES,186,20016.0
2020-09-23,N25: HILL EAST,155,20003.0
2020-09-23,N51: WOODRIDGE,150,20018.0
2020-09-23,N49: WASHINGTON HIGHLANDS,148,20032.0
2020-09-23,N10: CATHEDRAL HEIGHTS,134,20016.0
2020-09-23,N9: CAPITOL HILL,108,20002.0
2020-09-23,N50: WOODLEY PARK,90,20008.0
2020-09-23,N19: FOREST HILLS,89,20008.0
2020-09-23,N24: GWU,86,20052.0
2020-09-23,N11: CHEVY CHASE,75,20015.0
2020-09-23,N3: BARNABY WOODS,53,20015.0
2020-09-23,N22: GEORGETOWN,45,20007.0
2020-09-23,N15: DC MEDICAL CENTER,33,20422.0
2020-09-23,N36: NAVAL STATION & AIR FORCE,11,20373.0
2020-09-23,N35: NATIONAL MALL,3,20004.0
2020-09-24,N13: COLUMBIA HEIGHTS,873,20010.0
2020-09-24,N1: 16th ST HEIGHTS,764,20011.0
2020-09-24,N7: BRIGHTWOOD,679,20011.0
2020-09-24,N12: CHINATOWN,547,20001.0
2020-09-24,N37: NAYLOR/HILLCREST,516,20020.0
2020-09-24,N45: TRINIDAD,480,20002.0
2020-09-24,N8: BRIGHTWOOD PARK,470,20011.0
2020-09-24,N38: PETWORTH,470,20011.0
2020-09-24,N31: LOGAN CIRCLE/SHAW,469,20005.0
2020-09-24,N30: LINCOLN HEIGHTS,447,20019.0
2020-09-24,N32: MARSHALL HEIGHTS,423,20019.0
2020-09-24,N33: MICHIGAN PARK,412,20017.0
2020-09-24,N20: FORT DUPONT,384,20019.0
2020-09-24,N46: TWINING,371,20020.0
2020-09-24,N14: CONGRESS HEIGHTS/SHIPLEY,366,20032.0
2020-09-24,N4: BELLEVUE,361,20043.0
2020-09-24,N34: MOUNT PLEASANT,347,20010.0
2020-09-24,N43: SW/WATERFRONT,340,20024.0
2020-09-24,N21: FORT LINCOLN/GATEWAY,337,20018.0
2020-09-24,N29: LAMOND RIGGS,320,20011.0
2020-09-24,N26: HISTORIC ANACOSTIA,306,20373.0
2020-09-24,N17: EASTLAND GARDENS,306,20019.0
2020-09-24,N6: BRENTWOOD,300,20018.0
2020-09-24,N18: EDGEWOOD,298,20002.0
2020-09-24,N47: U ST/PLEASANT,295,20001.0
2020-09-24,N48: UNION STATION,283,20002.0
2020-09-24,N16: DOUGLASS,272,20020.0
2020-09-24,N2: ADAMS MORGAN,267,20009.0
2020-09-24,N41: SOUTH COLUMBIA HEIGHTS,266,20009.0
2020-09-24,N39: SAINT ELIZABETHS,252,20032.0
2020-09-24,N40: SHEPHERD PARK,227,20012.0
2020-09-24,N42: STADIUM ARMORY,220,20009.0
2020-09-24,N5: BLOOMINGDALE,218,20001.0
2020-09-24,N23: GEORGETOWN EAST,208,20007.0
2020-09-24,N44: TENLEYTOWN,205,20016.0
2020-09-24,N28: KINGMAN PARK,204,20002.0
2020-09-24,N27: KENT/PALISADES,188,20016.0
2020-09-24,N25: HILL EAST,156,20003.0
2020-09-24,N51: WOODRIDGE,151,20018.0
2020-09-24,N49: WASHINGTON HIGHLANDS,148,20032.0
2020-09-24,N10: CATHEDRAL HEIGHTS,138,20016.0
2020-09-24,N9: CAPITOL HILL,108,20002.0
2020-09-24,N50: WOODLEY PARK,90,20008.0
2020-09-24,N24: GWU,90,20052.0
2020-09-24,N19: FOREST HILLS,89,20008.0
2020-09-24,N11: CHEVY CHASE,76,20015.0
2020-09-24,N3: BARNABY WOODS,53,20015.0
2020-09-24,N22: GEORGETOWN,46,20007.0
2020-09-24,N15: DC MEDICAL CENTER,34,20422.0
2020-09-24,N36: NAVAL STATION & AIR FORCE,11,20373.0
2020-09-24,N35: NATIONAL MALL,3,20004.0
2020-09-25,N13: COLUMBIA HEIGHTS,880,20010.0
2020-09-25,N1: 16th ST HEIGHTS,765,20011.0
2020-09-25,N7: BRIGHTWOOD,683,20011.0
2020-09-25,N12: CHINATOWN,548,20001.0
2020-09-25,N37: NAYLOR/HILLCREST,516,20020.0
2020-09-25,N45: TRINIDAD,480,20002.0
2020-09-25,N31: LOGAN CIRCLE/SHAW,474,20005.0
2020-09-25,N8: BRIGHTWOOD PARK,471,20011.0
2020-09-25,N38: PETWORTH,471,20011.0
2020-09-25,N30: LINCOLN HEIGHTS,447,20019.0
2020-09-25,N32: MARSHALL HEIGHTS,425,20019.0
2020-09-25,N33: MICHIGAN PARK,415,20017.0
2020-09-25,N20: FORT DUPONT,385,20019.0
2020-09-25,N46: TWINING,372,20020.0
2020-09-25,N14: CONGRESS HEIGHTS/SHIPLEY,367,20032.0
2020-09-25,N4: BELLEVUE,361,20043.0
2020-09-25,N34: MOUNT PLEASANT,349,20010.0
2020-09-25,N43: SW/WATERFRONT,343,20024.0
2020-09-25,N21: FORT LINCOLN/GATEWAY,339,20018.0
2020-09-25,N29: LAMOND RIGGS,321,20011.0
2020-09-25,N26: HISTORIC ANACOSTIA,308,20373.0
2020-09-25,N17: EASTLAND GARDENS,306,20019.0
2020-09-25,N6: BRENTWOOD,302,20018.0
2020-09-25,N18: EDGEWOOD,299,20002.0
2020-09-25,N47: U ST/PLEASANT,296,20001.0
2020-09-25,N48: UNION STATION,285,20002.0
2020-09-25,N16: DOUGLASS,273,20020.0
2020-09-25,N2: ADAMS MORGAN,269,20009.0
2020-09-25,N41: SOUTH COLUMBIA HEIGHTS,267,20009.0
2020-09-25,N39: SAINT ELIZABETHS,252,20032.0
2020-09-25,N40: SHEPHERD PARK,227,20012.0
2020-09-25,N5: BLOOMINGDALE,220,20001.0
2020-09-25,N42: STADIUM ARMORY,220,20009.0
2020-09-25,N23: GEORGETOWN EAST,208,20007.0
2020-09-25,N44: TENLEYTOWN,205,20016.0
2020-09-25,N28: KINGMAN PARK,204,20002.0
2020-09-25,N27: KENT/PALISADES,188,20016.0
2020-09-25,N25: HILL EAST,156,20003.0
2020-09-25,N51: WOODRIDGE,151,20018.0
2020-09-25,N49: WASHINGTON HIGHLANDS,148,20032.0
2020-09-25,N10: CATHEDRAL HEIGHTS,138,20016.0
2020-09-25,N9: CAPITOL HILL,108,20002.0
2020-09-25,N50: WOODLEY PARK,91,20008.0
2020-09-25,N19: FOREST HILLS,90,20008.0
2020-09-25,N24: GWU,89,20052.0
2020-09-25,N11: CHEVY CHASE,76,20015.0
2020-09-25,N3: BARNABY WOODS,54,20015.0
2020-09-25,N22: GEORGETOWN,46,20007.0
2020-09-25,N15: DC MEDICAL CENTER,35,20422.0
2020-09-25,N36: NAVAL STATION & AIR FORCE,11,20373.0
2020-09-25,N35: NATIONAL MALL,3,20004.0
2020-09-26,N13: COLUMBIA HEIGHTS,883,20010.0
2020-09-26,N1: 16th ST HEIGHTS,764,20011.0
2020-09-26,N7: BRIGHTWOOD,683,20011.0
2020-09-26,N12: CHINATOWN,549,20001.0
2020-09-26,N37: NAYLOR/HILLCREST,517,20020.0
2020-09-26,N45: TRINIDAD,481,20002.0
2020-09-26,N31: LOGAN CIRCLE/SHAW,476,20005.0
2020-09-26,N8: BRIGHTWOOD PARK,472,20011.0
2020-09-26,N38: PETWORTH,471,20011.0
2020-09-26,N30: LINCOLN HEIGHTS,447,20019.0
2020-09-26,N32: MARSHALL HEIGHTS,428,20019.0
2020-09-26,N33: MICHIGAN PARK,418,20017.0
2020-09-26,N20: FORT DUPONT,385,20019.0
2020-09-26,N46: TWINING,372,20020.0
2020-09-26,N14: CONGRESS HEIGHTS/SHIPLEY,370,20032.0
2020-09-26,N4: BELLEVUE,361,20043.0
2020-09-26,N34: MOUNT PLEASANT,349,20010.0
2020-09-26,N43: SW/WATERFRONT,344,20024.0
2020-09-26,N21: FORT LINCOLN/GATEWAY,340,20018.0
2020-09-26,N29: LAMOND RIGGS,321,20011.0
2020-09-26,N26: HISTORIC ANACOSTIA,308,20373.0
2020-09-26,N17: EASTLAND GARDENS,306,20019.0
2020-09-26,N6: BRENTWOOD,304,20018.0
2020-09-26,N18: EDGEWOOD,301,20002.0
2020-09-26,N47: U ST/PLEASANT,296,20001.0
2020-09-26,N48: UNION STATION,285,20002.0
2020-09-26,N16: DOUGLASS,275,20020.0
2020-09-26,N2: ADAMS MORGAN,269,20009.0
2020-09-26,N41: SOUTH COLUMBIA HEIGHTS,268,20009.0
2020-09-26,N39: SAINT ELIZABETHS,252,20032.0
2020-09-26,N40: SHEPHERD PARK,227,20012.0
2020-09-26,N5: BLOOMINGDALE,222,20001.0
2020-09-26,N42: STADIUM ARMORY,220,20009.0
2020-09-26,N23: GEORGETOWN EAST,208,20007.0
2020-09-26,N44: TENLEYTOWN,206,20016.0
2020-09-26,N28: KINGMAN PARK,204,20002.0
2020-09-26,N27: KENT/PALISADES,188,20016.0
2020-09-26,N25: HILL EAST,156,20003.0
2020-09-26,N51: WOODRIDGE,151,20018.0
2020-09-26,N49: WASHINGTON HIGHLANDS,148,20032.0
2020-09-26,N10: CATHEDRAL HEIGHTS,139,20016.0
2020-09-26,N9: CAPITOL HILL,108,20002.0
2020-09-26,N50: WOODLEY PARK,91,20008.0
2020-09-26,N19: FOREST HILLS,90,20008.0
2020-09-26,N24: GWU,89,20052.0
2020-09-26,N11: CHEVY CHASE,76,20015.0
2020-09-26,N3: BARNABY WOODS,54,20015.0
2020-09-26,N22: GEORGETOWN,46,20007.0
2020-09-26,N15: DC MEDICAL CENTER,35,20422.0
2020-09-26,N36: NAVAL STATION & AIR FORCE,11,20373.0
2020-09-26,N35: NATIONAL MALL,3,20004.0
2020-09-27,N13: COLUMBIA HEIGHTS,884,20010.0
2020-09-27,N1: 16th ST HEIGHTS,763,20011.0
2020-09-27,N7: BRIGHTWOOD,683,20011.0
2020-09-27,N12: CHINATOWN,549,20001.0
2020-09-27,N37: NAYLOR/HILLCREST,517,20020.0
2020-09-27,N45: TRINIDAD,481,20002.0
2020-09-27,N31: LOGAN CIRCLE/SHAW,475,20005.0
2020-09-27,N8: BRIGHTWOOD PARK,472,20011.0
2020-09-27,N38: PETWORTH,472,20011.0
2020-09-27,N30: LINCOLN HEIGHTS,447,20019.0
2020-09-27,N32: MARSHALL HEIGHTS,428,20019.0
2020-09-27,N33: MICHIGAN PARK,419,20017.0
2020-09-27,N20: FORT DUPONT,387,20019.0
2020-09-27,N46: TWINING,372,20020.0
2020-09-27,N14: CONGRESS HEIGHTS/SHIPLEY,370,20032.0
2020-09-27,N4: BELLEVUE,361,20043.0
2020-09-27,N34: MOUNT PLEASANT,349,20010.0
2020-09-27,N43: SW/WATERFRONT,346,20024.0
2020-09-27,N21: FORT LINCOLN/GATEWAY,340,20018.0
2020-09-27,N29: LAMOND RIGGS,322,20011.0
2020-09-27,N26: HISTORIC ANACOSTIA,308,20373.0
2020-09-27,N17: EASTLAND GARDENS,308,20019.0
2020-09-27,N6: BRENTWOOD,304,20018.0
2020-09-27,N18: EDGEWOOD,301,20002.0
2020-09-27,N47: U ST/PLEASANT,296,20001.0
2020-09-27,N48: UNION STATION,285,20002.0
2020-09-27,N16: DOUGLASS,276,20020.0
2020-09-27,N2: ADAMS MORGAN,269,20009.0
2020-09-27,N41: SOUTH COLUMBIA HEIGHTS,268,20009.0
2020-09-27,N39: SAINT ELIZABETHS,252,20032.0
