,YEAR,CENSUS TRACT,COUNTY NAME,POPULATION,POVERTY RATE,RENTER OCCUPIED HOUSEHOLDS,PCT RENTER OCCUPIED,MEDIAN GROSS RENT,MEDIAN HOUSEHOLD INCOME,MEDIAN PROPERTY VALUE,RENT BURDEN,PCT WHITE,PCT AF AM,PCT HISPANIC,PCT AM IND,PCT ASIAN,PCT NH PI,PCT MULTIPLE,PCT OTHER,LOW FLAG,IMPUTED,SYMBOL
126,2000.0,84.1,"WASHINGTON,DC",1506.0,19.32,163.0,32.67,688.0,43333.0,108800.0,23.5,3.39,90.84,2.59,0.33,0.53,0.0,1.99,0.33,0.0,0.0,dc
127,2000.0,87.01,"WASHINGTON,DC",2415.0,19.1,269.0,35.35,566.0,40234.0,112800.0,23.8,1.41,94.58,2.07,0.04,0.62,0.0,1.28,0.0,0.0,0.0,dc
128,2000.0,87.02,"WASHINGTON,DC",1916.0,25.86,491.0,67.63,432.0,29961.0,114100.0,21.3,2.19,90.97,3.71,0.68,0.26,0.0,1.62,0.57,0.0,0.0,dc
129,2000.0,88.02,"WASHINGTON,DC",4160.0,28.69,878.0,53.57,448.0,28462.0,97200.0,26.3,1.18,95.67,1.37,0.26,0.22,0.0,1.27,0.02,0.0,0.0,dc
130,2000.0,88.03,"WASHINGTON,DC",1918.0,44.35,371.0,87.29,496.0,17857.0,88600.0,33.0,31.54,58.5,4.54,0.31,2.35,0.1,2.61,0.05,0.0,0.0,dc
131,2000.0,88.04,"WASHINGTON,DC",2277.0,28.73,798.0,77.4,503.0,24489.0,86500.0,27.1,0.22,97.1,0.48,0.48,0.4,0.04,1.23,0.04,0.0,0.0,dc
132,2000.0,89.03,"WASHINGTON,DC",2396.0,23.23,710.0,68.27,479.0,29698.0,84300.0,23.9,0.54,96.62,1.46,0.08,0.54,0.0,0.71,0.04,0.0,0.0,dc
133,2000.0,89.04,"WASHINGTON,DC",3248.0,36.47,1279.0,88.82,459.0,21540.0,106800.0,29.8,0.83,96.67,1.08,0.49,0.03,0.0,0.77,0.12,0.0,0.0,dc
134,2000.0,90.0,"WASHINGTON,DC",2263.0,24.16,992.0,68.46,222.0,22610.0,125200.0,27.5,0.57,96.51,1.19,0.27,0.13,0.0,1.24,0.09,0.0,0.0,dc
135,2000.0,91.02,"WASHINGTON,DC",4400.0,28.45,1000.0,61.2,391.0,27713.0,104600.0,24.9,0.64,96.11,1.52,0.23,0.23,0.0,1.0,0.27,0.0,0.0,dc
136,2000.0,92.01,"WASHINGTON,DC",1381.0,24.16,303.0,58.16,576.0,30268.0,105700.0,33.3,19.04,71.83,5.29,0.14,1.38,0.0,2.17,0.14,0.0,0.0,dc
137,2000.0,92.03,"WASHINGTON,DC",2861.0,24.6,613.0,52.53,517.0,31419.0,104700.0,25.7,1.85,92.76,2.59,0.49,0.63,0.0,1.43,0.24,0.0,0.0,dc
138,2000.0,92.04,"WASHINGTON,DC",2322.0,28.75,963.0,88.43,505.0,22063.0,109000.0,25.5,1.25,93.15,4.35,0.3,0.34,0.0,0.6,0.0,0.0,0.0,dc
139,2000.0,93.01,"WASHINGTON,DC",3305.0,14.45,210.0,18.4,713.0,51125.0,144200.0,24.2,18.49,71.16,5.66,0.42,1.63,0.03,2.06,0.54,0.0,0.0,dc
140,2000.0,93.02,"WASHINGTON,DC",1201.0,12.07,182.0,38.32,496.0,41875.0,130400.0,25.4,1.58,93.51,2.58,0.0,0.08,0.0,1.92,0.33,0.0,0.0,dc
141,2000.0,94.0,"WASHINGTON,DC",4166.0,7.92,330.0,19.57,679.0,53558.0,152500.0,27.6,3.07,91.6,2.86,0.12,0.55,0.0,1.56,0.24,0.0,0.0,dc
142,2000.0,95.01,"WASHINGTON,DC",5264.0,15.58,1461.0,82.68,596.0,28605.0,117700.0,27.0,33.38,59.02,3.74,0.28,2.11,0.0,1.06,0.4,0.0,0.0,dc
143,2000.0,95.03,"WASHINGTON,DC",3066.0,7.03,92.0,7.62,1042.0,61667.0,159600.0,20.5,9.75,86.76,1.21,0.1,0.59,0.03,1.47,0.1,0.0,0.0,dc
144,2000.0,95.04,"WASHINGTON,DC",3353.0,13.14,604.0,46.04,579.0,43211.0,143300.0,22.2,16.76,76.11,3.04,0.09,2.42,0.03,1.43,0.12,0.0,0.0,dc
145,2000.0,95.05,"WASHINGTON,DC",2671.0,6.58,206.0,17.84,575.0,46023.0,125000.0,22.2,2.43,93.07,2.32,0.07,0.3,0.0,1.61,0.19,0.0,0.0,dc
146,2000.0,95.07,"WASHINGTON,DC",1533.0,13.37,122.0,18.83,629.0,41359.0,122700.0,26.3,0.59,96.54,0.65,0.07,0.72,0.0,0.85,0.59,0.0,0.0,dc
147,2000.0,95.08,"WASHINGTON,DC",2860.0,5.73,548.0,41.86,584.0,41972.0,136100.0,22.5,0.87,95.31,1.43,0.14,0.45,0.0,1.43,0.35,0.0,0.0,dc
148,2000.0,95.09,"WASHINGTON,DC",2898.0,5.68,96.0,7.7,831.0,53883.0,125500.0,14.3,1.62,95.76,0.48,0.31,0.17,0.0,1.66,0.0,0.0,0.0,dc
149,2000.0,96.01,"WASHINGTON,DC",2343.0,28.38,413.0,55.96,412.0,32571.0,122700.0,22.1,0.47,97.7,0.26,0.43,0.3,0.0,0.85,0.0,0.0,0.0,dc
150,2000.0,96.02,"WASHINGTON,DC",3106.0,32.61,1199.0,92.09,564.0,21746.0,129500.0,30.2,0.26,97.71,1.0,0.16,0.16,0.06,0.64,0.0,0.0,0.0,dc
151,2000.0,96.03,"WASHINGTON,DC",3230.0,20.51,1124.0,69.68,595.0,31898.0,98500.0,26.9,0.37,97.15,0.9,0.22,0.25,0.06,1.02,0.03,0.0,0.0,dc
152,2000.0,96.04,"WASHINGTON,DC",1982.0,15.15,276.0,29.24,528.0,32672.0,91200.0,25.9,0.45,97.63,0.86,0.35,0.05,0.0,0.66,0.0,0.0,0.0,dc
153,2000.0,97.0,"WASHINGTON,DC",2309.0,21.33,503.0,59.6,514.0,33086.0,98700.0,23.4,0.13,98.7,0.09,0.04,0.09,0.0,0.87,0.09,0.0,0.0,dc
154,2000.0,98.01,"WASHINGTON,DC",2091.0,48.03,525.0,79.07,322.0,16250.0,88400.0,24.9,0.05,97.9,0.77,0.29,0.05,0.0,0.38,0.57,0.0,0.0,dc
155,2000.0,98.02,"WASHINGTON,DC",1806.0,40.94,452.0,75.97,336.0,25871.0,86600.0,18.7,0.28,98.12,0.39,0.11,0.17,0.0,0.94,0.0,0.0,0.0,dc
156,2000.0,98.03,"WASHINGTON,DC",2236.0,34.88,778.0,80.29,565.0,23292.0,101800.0,30.0,1.12,96.33,0.89,0.13,0.22,0.0,1.12,0.18,0.0,0.0,dc
157,2000.0,98.04,"WASHINGTON,DC",2566.0,33.41,607.0,66.78,501.0,22539.0,105400.0,25.8,0.58,97.47,0.86,0.19,0.12,0.0,0.74,0.04,0.0,0.0,dc
158,2000.0,98.07,"WASHINGTON,DC",3238.0,19.11,756.0,58.74,497.0,30076.0,101600.0,25.4,1.64,96.2,0.86,0.03,0.49,0.03,0.74,0.0,0.0,0.0,dc
159,2000.0,98.1,"WASHINGTON,DC",2209.0,40.92,806.0,86.83,474.0,20167.0,98800.0,25.6,0.76,97.44,0.49,0.18,0.18,0.03,0.77,0.13,0.0,0.0,dc
160,2000.0,98.11,"WASHINGTON,DC",3739.0,40.92,1251.0,86.83,474.0,20167.0,98800.0,25.6,0.76,97.44,0.49,0.18,0.18,0.03,0.77,0.13,0.0,0.0,dc
161,2000.0,99.01,"WASHINGTON,DC",2302.0,6.57,147.0,14.5,668.0,61174.0,165000.0,24.1,3.95,93.31,1.35,0.17,0.0,0.09,1.09,0.04,0.0,0.0,dc
162,2000.0,99.02,"WASHINGTON,DC",2993.0,12.77,296.0,24.79,573.0,41146.0,109900.0,27.2,1.64,95.86,0.97,0.17,0.07,0.07,1.14,0.1,0.0,0.0,dc
163,2000.0,99.03,"WASHINGTON,DC",2081.0,42.61,499.0,58.91,234.0,19143.0,100000.0,27.6,0.14,97.89,0.58,0.38,0.05,0.0,0.96,0.0,0.0,0.0,dc
164,2000.0,99.04,"WASHINGTON,DC",1863.0,30.45,696.0,89.58,496.0,26745.0,112500.0,25.0,0.64,97.16,0.91,0.32,0.0,0.11,0.86,0.0,0.0,0.0,dc
165,2000.0,99.05,"WASHINGTON,DC",2670.0,34.2,646.0,62.06,495.0,25778.0,89500.0,29.4,0.49,98.24,0.34,0.0,0.15,0.0,0.71,0.07,0.0,0.0,dc
166,2000.0,99.06,"WASHINGTON,DC",1550.0,31.79,479.0,68.72,517.0,24457.0,87400.0,32.6,0.65,97.29,0.77,0.06,0.19,0.06,0.97,0.0,0.0,0.0,dc
167,2000.0,99.07,"WASHINGTON,DC",3037.0,42.5,760.0,73.08,349.0,20176.0,93400.0,28.0,0.59,98.12,0.82,0.03,0.07,0.03,0.33,0.0,0.0,0.0,dc
168,2000.0,101.0,"WASHINGTON,DC",1543.0,17.95,989.0,91.24,692.34,32574.12,0.0,24.33,44.91,22.42,14.84,0.58,12.18,0.0,4.73,0.32,0.0,0.0,dc
169,2000.0,102.0,"WASHINGTON,DC",2444.0,12.49,1147.0,72.73,686.05,45270.02,250016.37,22.4,34.12,55.24,5.16,0.33,2.41,0.08,2.41,0.25,0.0,0.0,dc
170,2000.0,103.0,"WASHINGTON,DC",3583.0,12.59,627.0,50.2,679.85,46847.5,151920.51,23.45,15.88,68.8,10.05,0.25,2.4,0.06,2.12,0.45,0.0,0.0,dc
171,2000.0,104.0,"WASHINGTON,DC",3984.75,27.5,802.0,62.91,433.11,26844.42,79645.29,21.86,3.9,92.91,1.41,0.23,0.38,0.0,0.83,0.35,0.0,0.0,dc
172,2000.0,105.0,"WASHINGTON,DC",3288.0,23.09,1558.0,85.04,595.0,35176.13,129435.52,24.94,20.01,64.26,4.93,0.46,3.98,0.0,5.6,0.76,0.0,0.0,dc
173,2000.0,106.0,"WASHINGTON,DC",3298.0,24.56,460.0,40.32,689.22,35859.85,103081.26,27.97,4.28,91.12,3.0,0.18,0.7,0.03,0.67,0.03,0.0,0.0,dc
174,2000.0,107.0,"WASHINGTON,DC",1638.0,13.38,851.0,79.16,868.64,44474.73,502060.44,28.83,73.02,4.88,8.12,0.18,10.68,0.49,2.5,0.12,0.0,0.0,dc
175,2000.0,108.0,"WASHINGTON,DC",4361.0,53.6,1203.0,93.11,742.0,9589.0,625000.0,50.1,71.82,6.67,4.61,0.16,14.93,0.23,1.35,0.23,0.0,0.0,dc
176,2000.0,109.0,"WASHINGTON,DC",2845.0,37.58,1080.0,92.94,508.35,22301.35,0.0,23.16,1.12,94.94,2.25,0.28,0.21,0.04,1.05,0.11,0.0,0.0,dc
177,2000.0,110.0,"WASHINGTON,DC",3878.81,15.12,1053.0,41.72,649.35,45024.97,145438.27,21.48,35.78,54.65,4.41,0.36,1.75,0.03,2.68,0.34,0.0,0.0,dc
178,2000.0,111.0,"WASHINGTON,DC",4829.0,16.16,493.0,28.76,680.72,38837.91,137143.18,24.19,2.42,93.54,1.95,0.37,0.83,0.0,0.68,0.21,0.0,0.0,dc
179,2001.0,1.0,"WASHINGTON,DC",4674.0,5.2,1275.0,46.95,981.0,92540.0,587000.0,22.0,86.84,3.98,4.11,0.15,3.49,0.06,1.13,0.24,0.0,0.0,dc
180,2001.0,2.01,"WASHINGTON,DC",4467.0,71.14,12.0,46.43,0.0,87904.0,122700.0,0.0,86.23,5.35,1.68,0.0,5.42,1.25,0.04,0.02,0.0,0.0,dc
181,2001.0,2.02,"WASHINGTON,DC",3850.0,24.47,842.0,43.63,1396.0,90653.0,579100.0,36.0,86.08,1.56,4.94,0.05,5.22,0.03,1.77,0.36,0.0,0.0,dc
182,2001.0,3.0,"WASHINGTON,DC",5706.0,15.62,1457.0,52.19,989.0,73558.0,324200.0,22.5,82.84,2.98,5.68,0.12,5.73,0.04,2.31,0.3,0.0,0.0,dc
183,2001.0,4.0,"WASHINGTON,DC",1510.0,3.0,208.0,32.05,1257.0,129133.0,780100.0,24.3,78.74,4.37,8.15,0.07,5.83,0.0,2.72,0.13,0.0,0.0,dc
184,2001.0,5.01,"WASHINGTON,DC",2765.0,5.96,1484.0,81.65,976.0,65521.0,430000.0,19.1,81.84,4.74,5.68,0.18,5.57,0.07,1.74,0.18,0.0,0.0,dc
185,2001.0,5.02,"WASHINGTON,DC",3112.0,4.34,920.0,53.3,921.0,66815.0,569300.0,23.5,84.58,2.41,7.13,0.03,3.82,0.0,1.61,0.42,0.0,0.0,dc
186,2001.0,6.0,"WASHINGTON,DC",4919.0,4.8,760.0,35.87,874.0,89507.0,535600.0,21.8,74.59,12.67,6.73,0.26,3.58,0.0,1.75,0.43,0.0,0.0,dc
187,2001.0,7.01,"WASHINGTON,DC",4395.0,5.76,1490.0,51.15,757.0,53470.0,448200.0,22.4,79.93,3.34,8.53,0.11,5.69,0.07,2.05,0.27,0.0,0.0,dc
188,2001.0,7.02,"WASHINGTON,DC",3326.0,18.95,1819.0,79.88,764.0,37244.0,339700.0,24.1,69.9,6.13,10.76,0.33,8.24,0.06,3.85,0.72,0.0,0.0,dc
189,2001.0,8.01,"WASHINGTON,DC",6721.0,7.4,1291.0,39.66,1222.0,80266.0,576700.0,26.4,79.44,4.21,7.47,0.06,5.8,0.06,2.48,0.48,0.0,0.0,dc
190,2001.0,8.02,"WASHINGTON,DC",2806.0,13.44,596.0,44.44,792.0,76919.0,450800.0,25.5,82.11,3.1,5.81,0.11,6.99,0.0,1.53,0.36,0.0,0.0,dc
191,2001.0,9.01,"WASHINGTON,DC",7208.0,4.43,174.0,11.19,1230.0,160829.0,686800.0,26.3,78.45,5.4,5.69,0.18,4.48,0.1,1.4,4.3,0.0,0.0,dc
192,2001.0,9.02,"WASHINGTON,DC",1973.0,3.15,144.0,17.68,907.0,119932.0,406100.0,17.9,85.35,4.82,4.51,0.05,3.14,0.0,2.13,0.0,0.0,0.0,dc
193,2001.0,10.01,"WASHINGTON,DC",6062.0,4.59,567.0,21.98,1171.0,109770.0,379100.0,23.3,86.04,3.18,5.33,0.16,3.58,0.07,1.35,0.28,0.0,0.0,dc
194,2001.0,10.02,"WASHINGTON,DC",3465.0,18.12,1564.0,69.66,927.0,49647.0,520000.0,31.1,69.7,6.15,9.96,0.26,10.22,0.06,3.26,0.4,0.0,0.0,dc
195,2001.0,11.0,"WASHINGTON,DC",4428.0,2.04,458.0,23.84,997.0,103184.0,403700.0,22.8,81.32,5.6,4.52,0.05,5.28,0.05,2.51,0.68,0.0,0.0,dc
196,2001.0,12.0,"WASHINGTON,DC",4856.0,7.19,1284.0,50.45,917.0,77753.0,386600.0,22.2,77.08,5.66,7.62,0.1,6.84,0.12,2.27,0.31,0.0,0.0,dc
197,2001.0,13.01,"WASHINGTON,DC",3747.0,8.15,1403.0,68.65,1065.0,68417.0,654100.0,22.4,77.21,6.89,5.55,0.03,7.69,0.08,2.35,0.21,0.0,0.0,dc
198,2001.0,13.02,"WASHINGTON,DC",6294.0,4.26,3224.0,69.34,955.0,58790.0,794300.0,22.7,79.36,5.85,6.51,0.11,5.72,0.02,2.0,0.43,0.0,0.0,dc
199,2001.0,14.01,"WASHINGTON,DC",3150.0,3.4,690.0,47.47,803.0,87823.0,415000.0,24.1,79.56,4.79,7.05,0.03,6.54,0.06,1.78,0.19,0.0,0.0,dc
200,2001.0,14.02,"WASHINGTON,DC",3925.0,13.0,424.0,32.39,548.0,84105.0,352300.0,29.1,75.11,14.01,5.25,0.28,3.59,0.0,1.48,0.28,0.0,0.0,dc
201,2001.0,15.0,"WASHINGTON,DC",5649.0,1.58,256.0,12.11,2001.0,107917.0,409700.0,24.3,80.79,11.17,3.27,0.07,2.11,0.04,2.11,0.44,0.0,0.0,dc
202,2001.0,16.0,"WASHINGTON,DC",4030.0,4.94,169.0,10.35,569.0,94624.0,326800.0,23.6,20.94,72.08,3.23,0.17,0.79,0.0,2.21,0.57,0.0,0.0,dc
203,2001.0,17.02,"WASHINGTON,DC",2240.0,4.35,311.0,30.15,710.0,52393.0,159100.0,22.5,17.46,72.54,5.71,0.27,1.07,0.0,2.81,0.13,0.0,0.0,dc
204,2001.0,18.03,"WASHINGTON,DC",3066.0,11.71,1201.0,79.65,577.0,34565.0,215000.0,23.6,5.58,68.62,21.07,0.2,1.6,0.03,2.61,0.29,0.0,0.0,dc
205,2001.0,18.04,"WASHINGTON,DC",4156.0,17.2,1203.0,67.42,570.0,33520.0,177200.0,24.4,2.29,69.71,24.13,0.07,0.84,0.02,2.55,0.38,0.0,0.0,dc
206,2001.0,19.01,"WASHINGTON,DC",3949.0,11.5,306.0,19.79,692.0,47339.0,135500.0,22.5,2.03,89.82,6.15,0.23,0.23,0.03,1.52,0.0,0.0,0.0,dc
207,2001.0,19.02,"WASHINGTON,DC",2062.0,8.78,147.0,17.89,474.0,54934.0,156300.0,19.8,4.9,88.89,3.06,0.24,0.34,0.0,2.52,0.05,0.0,0.0,dc
208,2001.0,20.01,"WASHINGTON,DC",2435.0,17.38,670.0,66.73,569.0,32853.0,313800.0,24.8,14.7,60.99,20.37,0.12,1.36,0.08,1.89,0.49,0.0,0.0,dc
209,2001.0,20.02,"WASHINGTON,DC",3781.0,9.62,420.0,32.55,601.0,47619.0,167600.0,26.9,8.6,71.33,15.42,0.37,1.06,0.05,2.59,0.58,0.0,0.0,dc
210,2001.0,21.01,"WASHINGTON,DC",5233.0,19.55,1082.0,56.55,495.0,34375.0,119000.0,23.2,1.24,80.03,15.52,0.25,0.86,0.1,1.82,0.19,0.0,0.0,dc
211,2001.0,21.02,"WASHINGTON,DC",4631.0,9.06,843.0,42.55,529.0,36489.0,143600.0,25.5,1.6,88.84,7.45,0.3,0.39,0.04,1.3,0.09,0.0,0.0,dc
212,2001.0,22.01,"WASHINGTON,DC",3505.0,13.49,234.0,20.26,616.0,44388.0,123400.0,30.0,0.83,83.82,13.01,0.06,0.4,0.0,1.77,0.11,0.0,0.0,dc
213,2001.0,22.02,"WASHINGTON,DC",3013.0,15.27,669.0,53.3,559.0,37073.0,120000.0,21.4,0.96,88.85,6.97,0.63,0.27,0.0,2.12,0.2,0.0,0.0,dc
214,2001.0,23.01,"WASHINGTON,DC",2995.0,18.35,293.0,27.48,516.0,44069.0,127300.0,19.5,1.44,87.48,8.15,0.3,0.43,0.1,1.7,0.4,0.0,0.0,dc
215,2001.0,23.02,"WASHINGTON,DC",1345.0,23.86,467.0,70.72,1133.0,49519.0,123400.0,26.3,28.77,62.53,3.87,0.67,1.49,0.0,2.38,0.3,0.0,0.0,dc
216,2001.0,24.0,"WASHINGTON,DC",3580.0,15.09,461.0,36.74,523.0,37304.0,132300.0,31.0,2.88,81.96,12.63,0.08,0.39,0.03,1.79,0.25,0.0,0.0,dc
217,2001.0,25.01,"WASHINGTON,DC",2392.0,13.02,356.0,38.76,539.0,51510.0,174100.0,28.5,7.73,67.1,22.32,0.04,0.63,0.0,1.84,0.33,0.0,0.0,dc
218,2001.0,25.02,"WASHINGTON,DC",5486.0,19.17,1198.0,61.61,560.0,32688.0,145400.0,25.2,3.01,55.16,38.83,0.26,0.69,0.02,1.73,0.31,0.0,0.0,dc
219,2001.0,26.0,"WASHINGTON,DC",2184.0,8.48,273.0,28.32,750.0,85180.0,380300.0,22.5,30.4,61.31,3.43,0.23,1.83,0.0,2.11,0.69,0.0,0.0,dc
220,2001.0,27.01,"WASHINGTON,DC",5742.0,16.75,2052.0,77.92,586.0,35147.0,264300.0,25.3,30.42,29.08,28.35,0.26,6.98,0.03,4.35,0.51,0.0,0.0,dc
221,2001.0,27.02,"WASHINGTON,DC",6052.0,18.54,1699.0,67.69,639.0,45428.0,309900.0,25.1,37.31,18.92,34.32,0.38,6.46,0.02,2.31,0.28,0.0,0.0,dc
222,2001.0,28.01,"WASHINGTON,DC",3629.0,29.84,1168.0,82.07,520.0,25038.0,139800.0,25.8,5.43,49.99,38.96,0.41,2.2,0.08,2.56,0.36,0.0,0.0,dc
223,2001.0,28.02,"WASHINGTON,DC",4700.0,33.03,1587.0,91.31,512.0,22736.0,140800.0,25.4,7.74,31.66,51.02,0.32,7.17,0.0,1.77,0.32,0.0,0.0,dc
224,2001.0,29.0,"WASHINGTON,DC",4189.0,19.59,828.0,59.76,485.0,29602.0,142100.0,28.3,4.23,53.16,38.43,0.29,1.1,0.0,2.43,0.36,0.0,0.0,dc
225,2001.0,30.0,"WASHINGTON,DC",2829.0,37.75,821.0,76.42,504.0,25539.0,182500.0,29.5,7.53,66.21,23.44,0.18,0.95,0.0,1.48,0.21,0.0,0.0,dc
226,2001.0,31.0,"WASHINGTON,DC",2755.0,14.18,433.0,47.72,508.0,36175.0,112200.0,28.6,2.98,65.15,29.91,0.22,0.54,0.04,0.87,0.29,0.0,0.0,dc
227,2001.0,32.0,"WASHINGTON,DC",4480.0,25.74,696.0,44.4,462.0,31662.0,120100.0,27.4,1.54,80.98,14.96,0.56,0.2,0.0,1.65,0.11,0.0,0.0,dc
228,2001.0,33.01,"WASHINGTON,DC",2707.0,23.28,401.0,37.18,639.0,39107.0,148000.0,29.6,5.69,88.66,3.1,0.07,0.52,0.0,1.74,0.22,0.0,0.0,dc
229,2001.0,33.02,"WASHINGTON,DC",1830.0,15.1,271.0,40.75,615.0,45938.0,161800.0,26.3,3.44,90.93,2.84,0.11,1.2,0.0,1.37,0.11,0.0,0.0,dc
230,2001.0,34.0,"WASHINGTON,DC",4249.0,40.19,695.0,66.82,358.0,18452.0,122500.0,27.1,2.64,91.01,3.04,0.09,0.73,0.0,2.14,0.35,0.0,0.0,dc
231,2001.0,35.0,"WASHINGTON,DC",3498.0,35.9,603.0,72.06,426.0,18940.0,113200.0,28.7,2.4,82.76,10.61,0.23,0.91,0.0,2.94,0.14,0.0,0.0,dc
232,2001.0,36.0,"WASHINGTON,DC",3915.0,27.94,1334.0,82.84,492.0,22485.0,168100.0,27.1,8.79,60.95,23.6,0.38,3.14,0.0,2.91,0.23,0.0,0.0,dc
233,2001.0,37.0,"WASHINGTON,DC",4990.0,34.09,1649.0,91.02,502.0,26223.0,189100.0,23.7,8.58,54.69,32.65,0.26,1.86,0.0,1.56,0.4,0.0,0.0,dc
234,2001.0,38.0,"WASHINGTON,DC",4718.0,21.38,1900.0,78.08,694.0,37889.0,225000.0,25.1,35.01,31.09,27.7,0.42,3.01,0.04,2.5,0.21,0.0,0.0,dc
235,2001.0,39.0,"WASHINGTON,DC",4643.0,8.4,2101.0,74.21,741.0,42532.0,359300.0,23.4,53.89,18.61,18.87,0.41,5.21,0.09,2.65,0.28,0.0,0.0,dc
236,2001.0,40.01,"WASHINGTON,DC",3474.0,5.25,1311.0,56.18,845.0,59008.0,451800.0,22.7,79.99,4.92,8.32,0.17,4.35,0.06,1.81,0.37,0.0,0.0,dc
237,2001.0,40.02,"WASHINGTON,DC",2778.0,5.15,1137.0,64.77,823.0,54260.0,420600.0,22.7,66.27,11.41,11.41,0.25,7.74,0.0,2.59,0.32,0.0,0.0,dc
238,2001.0,41.0,"WASHINGTON,DC",2570.0,3.65,806.0,51.36,872.0,88170.0,1000001.0,20.4,81.05,3.7,6.81,0.08,6.3,0.16,1.63,0.27,0.0,0.0,dc
239,2001.0,42.01,"WASHINGTON,DC",3392.0,8.96,1412.0,65.32,842.0,53500.0,372100.0,24.9,69.81,13.71,8.76,0.24,4.13,0.06,2.92,0.38,0.0,0.0,dc
240,2001.0,42.02,"WASHINGTON,DC",2889.0,7.87,1373.0,72.64,748.0,47745.0,508000.0,23.7,70.09,7.17,9.42,0.14,9.45,0.07,3.22,0.45,0.0,0.0,dc
241,2001.0,43.0,"WASHINGTON,DC",3290.0,19.77,1330.0,75.27,656.0,39841.0,328900.0,25.6,33.65,38.48,22.25,0.33,2.04,0.21,2.77,0.27,0.0,0.0,dc
242,2001.0,44.0,"WASHINGTON,DC",2589.0,20.32,682.0,54.98,742.0,42500.0,174700.0,26.1,24.49,58.01,12.55,0.27,1.93,0.0,2.36,0.39,0.0,0.0,dc
243,2001.0,46.0,"WASHINGTON,DC",2997.0,24.16,599.0,54.3,553.0,33142.0,124500.0,29.6,2.54,89.69,4.8,0.47,1.3,0.03,1.07,0.1,0.0,0.0,dc
244,2001.0,47.01,"WASHINGTON,DC",3420.0,36.83,1317.0,93.1,249.0,14107.0,108800.0,22.9,2.72,91.74,1.12,0.32,2.6,0.02,1.3,0.18,0.0,0.0,dc
245,2001.0,47.02,"WASHINGTON,DC",962.0,36.83,344.0,93.1,249.0,14107.0,108800.0,22.9,2.72,91.74,1.12,0.32,2.6,0.02,1.3,0.18,0.0,0.0,dc
246,2001.0,48.01,"WASHINGTON,DC",1876.0,29.94,532.0,60.77,555.0,24388.0,124500.0,29.4,8.58,76.07,9.38,0.32,3.94,0.0,1.71,0.0,0.0,0.0,dc
247,2001.0,48.02,"WASHINGTON,DC",2853.0,21.03,992.0,85.1,529.0,27559.0,162500.0,24.4,5.22,75.53,6.1,0.21,11.67,0.0,1.05,0.21,0.0,0.0,dc
248,2001.0,49.01,"WASHINGTON,DC",2013.0,35.32,603.0,70.76,347.0,18950.0,166100.0,27.9,11.67,77.94,5.22,0.7,2.83,0.0,1.54,0.1,0.0,0.0,dc
249,2001.0,49.02,"WASHINGTON,DC",2286.0,18.63,912.0,89.88,583.0,30647.0,168800.0,23.5,10.76,58.66,26.68,0.17,2.27,0.0,1.09,0.35,0.0,0.0,dc
250,2001.0,50.01,"WASHINGTON,DC",1685.0,27.34,459.0,77.12,609.0,33257.0,348500.0,26.4,26.02,36.21,29.47,0.15,5.39,0.01,2.39,0.36,0.0,0.0,dc
251,2001.0,50.02,"WASHINGTON,DC",5593.0,27.34,2355.0,77.12,609.0,33257.0,348500.0,26.4,26.02,36.21,29.47,0.15,5.39,0.01,2.39,0.36,0.0,0.0,dc
252,2001.0,52.01,"WASHINGTON,DC",4559.0,19.38,2371.0,76.41,689.0,35561.0,448600.0,25.7,53.43,22.61,12.9,0.39,6.95,0.15,3.07,0.48,0.0,0.0,dc
253,2001.0,53.01,"WASHINGTON,DC",5045.0,8.71,2452.0,66.71,789.0,50510.0,488800.0,22.5,73.26,6.7,10.01,0.26,6.8,0.04,2.42,0.52,0.0,0.0,dc
254,2001.0,55.0,"WASHINGTON,DC",4696.0,12.78,2226.0,66.33,913.0,59609.0,435000.0,25.8,75.19,8.03,5.77,0.32,8.22,0.02,2.13,0.32,0.0,0.0,dc
255,2001.0,56.0,"WASHINGTON,DC",5946.0,24.61,2273.0,64.66,848.0,39286.0,337900.0,34.5,74.91,5.79,6.1,0.24,10.41,0.05,2.05,0.45,0.0,0.0,dc
256,2001.0,58.0,"WASHINGTON,DC",1470.0,31.36,752.0,76.76,1086.0,40644.0,454200.0,26.1,47.41,13.54,4.22,0.07,33.33,0.07,1.16,0.2,0.0,0.0,dc
257,2001.0,59.0,"WASHINGTON,DC",1856.0,36.99,708.0,98.75,397.0,21020.0,350000.0,18.5,8.35,80.93,4.04,0.22,3.18,0.05,2.75,0.48,0.0,0.0,dc
258,2001.0,62.02,"WASHINGTON,DC",12.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,58.33,41.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dc
259,2001.0,64.0,"WASHINGTON,DC",2240.19,42.53,823.0,85.64,271.98,13268.62,108390.74,25.9,3.17,90.49,2.68,0.18,2.01,0.0,1.38,0.09,0.0,0.0,dc
260,2001.0,65.0,"WASHINGTON,DC",2422.0,5.32,815.0,59.08,784.0,61903.0,287200.0,20.9,81.75,9.5,2.89,0.41,3.51,0.21,1.49,0.25,0.0,0.0,dc
