INDEX NUMBER,YEAR,CENSUS TRACT,COUNTY NAME,POPULATION,POVERTY RATE,RENTER OCCUPIED HOUSEHOLDS,PCT RENTER OCCUPIED,MEDIAN HOUSEHOLD INCOME,PCT WHITE,PCT AF AM,PCT HISPANIC,PCT AM IND,PCT ASIAN,PCT NH PI,PCT MULTIPLE,PCT OTHER,EVICTION FILINGS,EVICTIONS,EVICTION RATE,EVICTION FILING RATE,LOW FLAG,IMPUTED,SYMBOL
14468,2004,1023.02.1,"ARLINGTON COUNTY, VA",720.02,7.31,122.0,28.47,83220.0,61.91,5.37,24.87,0.33,5.17,0.2,2.09,0.07,19.0,3.0,2.45,15.54,0,0,va
14469,2004,1023.02.2,"ARLINGTON COUNTY, VA",989.0,17.29,180.0,62.76,51250.0,32.41,11.52,41.77,0.1,11.91,0.0,2.21,0.1,3.0,0.0,0.0,1.67,0,0,va
14470,2004,1023.02.3,"ARLINGTON COUNTY, VA",1094.0,17.29,265.0,62.76,51250.0,32.41,11.52,41.77,0.1,11.91,0.0,2.21,0.1,21.0,15.0,5.66,7.93,0,0,va
14471,2004,1023.02.4,"ARLINGTON COUNTY, VA",1220.29,5.45,104.0,22.84,85194.63,65.1,3.93,20.37,0.31,6.8,0.0,3.42,0.07,1.0,1.0,0.96,0.96,0,0,va
14472,2004,1024.1,"ARLINGTON COUNTY, VA",825.89,15.33,348.0,60.97,47806.1,49.45,11.46,24.77,0.21,10.39,0.07,3.07,0.58,17.0,10.0,2.88,4.89,0,0,va
14473,2004,1024.2,"ARLINGTON COUNTY, VA",1050.67,11.38,126.0,53.41,53052.39,41.22,18.22,27.55,0.12,10.01,0.04,2.35,0.5,3.0,1.0,0.8,2.39,0,0,va
14474,2004,1024.3,"ARLINGTON COUNTY, VA",970.0,1.75,235.0,51.32,62917.0,60.21,11.03,12.89,0.31,12.68,0.0,2.37,0.52,8.0,0.0,0.0,3.4,0,0,va
14475,2004,1024.4,"ARLINGTON COUNTY, VA",604.0,9.79,100.0,37.68,67344.0,67.88,4.8,14.9,0.83,9.6,0.33,1.49,0.17,0.0,0.0,0.0,0.0,0,0,va
14476,2004,1025.1,"ARLINGTON COUNTY, VA",1550.39,8.67,627.0,83.6,55139.1,58.72,12.38,16.24,0.09,8.57,0.2,3.32,0.47,14.0,5.0,0.8,2.23,0,0,va
14477,2004,1025.2,"ARLINGTON COUNTY, VA",1823.0,4.27,776.0,83.14,42846.0,48.99,20.13,14.92,0.27,11.19,0.05,3.84,0.6,14.0,3.0,0.39,1.8,0,0,va
14478,2004,1025.3,"ARLINGTON COUNTY, VA",859.0,7.16,77.0,26.71,80426.0,48.54,5.24,35.27,0.35,8.03,0.0,2.33,0.23,6.0,6.0,7.81,7.81,0,0,va
14479,2004,1026.1,"ARLINGTON COUNTY, VA",2042.0,6.84,534.0,67.84,53229.0,38.93,11.41,31.88,0.05,13.76,0.0,3.67,0.29,35.0,19.0,3.56,6.56,0,0,va
14480,2004,1026.2,"ARLINGTON COUNTY, VA",1073.0,13.54,53.0,17.07,85328.0,43.52,10.07,35.41,0.09,9.51,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0,0,va
14481,2004,1027.01.1,"ARLINGTON COUNTY, VA",2994.0,14.3,1041.0,95.62,35903.0,16.88,19.43,50.5,0.23,7.87,0.15,4.49,0.44,125.0,23.0,2.21,12.01,0,0,va
14482,2004,1027.01.2,"ARLINGTON COUNTY, VA",881.0,14.3,258.0,95.62,35903.0,16.88,19.43,50.5,0.23,7.87,0.15,4.49,0.44,18.0,4.0,1.55,6.98,0,0,va
14483,2004,1027.02.1,"ARLINGTON COUNTY, VA",2061.0,15.02,334.0,86.55,41224.0,15.8,12.94,62.26,0.17,6.04,0.03,2.36,0.4,104.0,27.0,8.08,31.12,0,0,va
14484,2004,1027.02.2,"ARLINGTON COUNTY, VA",952.0,15.02,191.0,86.55,41224.0,15.8,12.94,62.26,0.17,6.04,0.03,2.36,0.4,16.0,8.0,4.19,8.38,0,0,va
14485,2004,1028.01.1,"ARLINGTON COUNTY, VA",2272.0,12.18,691.0,72.83,38988.0,24.04,16.84,37.72,0.26,13.94,0.09,6.4,0.72,49.0,21.0,3.04,7.09,0,0,va
14486,2004,1028.01.2,"ARLINGTON COUNTY, VA",1214.0,12.18,226.0,72.83,38988.0,24.04,16.84,37.72,0.26,13.94,0.09,6.4,0.72,27.0,14.0,6.18,11.93,0,0,va
14487,2004,1028.01.3,"ARLINGTON COUNTY, VA",1123.0,3.16,171.0,64.45,49769.0,39.81,16.73,30.28,0.41,8.64,0.1,3.72,0.31,42.0,17.0,9.93,24.53,0,0,va
14488,2004,1028.01.4,"ARLINGTON COUNTY, VA",894.64,3.16,284.0,64.45,49769.0,39.81,16.73,30.28,0.41,8.64,0.1,3.72,0.31,2.0,1.0,0.35,0.7,0,0,va
14489,2004,1028.01.5,"ARLINGTON COUNTY, VA",1120.36,3.23,279.0,57.24,55618.2,43.16,14.97,29.01,0.39,8.57,0.08,3.48,0.34,1.0,0.0,0.0,0.36,0,0,va
14490,2004,1028.01.6,"ARLINGTON COUNTY, VA",726.66,10.01,130.0,34.31,77181.64,51.04,12.5,19.74,0.09,12.72,0.0,3.77,0.14,42.0,8.0,6.14,32.26,0,0,va
14491,2004,1028.02.1,"ARLINGTON COUNTY, VA",573.37,3.55,55.0,22.45,81124.0,57.78,7.28,23.45,0.31,8.28,0.0,2.45,0.46,3.0,0.0,0.0,5.43,0,0,va
14492,2004,1028.02.2,"ARLINGTON COUNTY, VA",646.97,8.59,23.0,31.39,78075.41,52.57,11.32,20.58,0.14,11.72,0.0,3.47,0.21,0.0,0.0,0.0,0.0,0,0,va
14493,2004,1029.01.1,"ARLINGTON COUNTY, VA",1045.93,3.13,238.0,39.46,68879.0,85.79,3.95,3.52,0.15,4.88,0.0,1.59,0.12,1.0,1.0,0.42,0.42,0,0,va
14494,2004,1029.01.2,"ARLINGTON COUNTY, VA",965.07,3.85,197.0,42.44,67584.58,82.77,4.71,5.34,0.2,5.06,0.02,1.76,0.14,3.0,2.0,1.02,1.53,0,0,va
14495,2004,1029.01.3,"ARLINGTON COUNTY, VA",677.62,3.13,146.0,39.46,68879.0,85.79,3.95,3.52,0.15,4.88,0.0,1.59,0.12,2.0,1.0,0.68,1.37,0,0,va
14496,2004,1029.02.1,"ARLINGTON COUNTY, VA",2139.52,9.02,1047.0,66.39,58110.0,60.64,10.29,18.62,0.54,6.41,0.13,3.07,0.31,99.0,35.0,3.34,9.45,0,0,va
14497,2004,1029.02.2,"ARLINGTON COUNTY, VA",1560.48,9.02,487.0,66.39,58110.0,60.64,10.29,18.62,0.54,6.41,0.13,3.07,0.31,11.0,5.0,1.03,2.26,0,0,va
14498,2004,1030.1,"ARLINGTON COUNTY, VA",1162.32,2.95,174.0,28.53,74222.0,89.97,2.78,3.62,0.16,1.88,0.03,1.29,0.26,0.0,0.0,0.0,0.0,0,0,va
14499,2004,1030.2,"ARLINGTON COUNTY, VA",687.0,2.95,96.0,28.53,74222.0,89.97,2.78,3.62,0.16,1.88,0.03,1.29,0.26,1.0,1.0,1.04,1.04,0,0,va
14500,2004,1030.3,"ARLINGTON COUNTY, VA",1237.56,2.95,195.0,28.53,74222.0,89.97,2.78,3.62,0.16,1.88,0.03,1.29,0.26,2.0,1.0,0.51,1.03,0,0,va
14501,2004,1031.1,"ARLINGTON COUNTY, VA",1998.87,8.67,437.0,54.91,49868.32,19.68,53.24,17.17,0.34,7.18,0.07,2.21,0.1,30.0,7.0,1.6,6.86,0,0,va
14502,2004,1031.2,"ARLINGTON COUNTY, VA",1363.0,15.88,488.0,74.92,40188.0,17.13,55.77,20.57,0.07,3.3,0.0,2.65,0.5,59.0,17.0,3.48,12.08,0,0,va
14503,2004,1031.3,"ARLINGTON COUNTY, VA",1437.0,13.43,122.0,29.55,48688.13,13.57,55.62,24.6,0.11,3.29,0.01,2.44,0.37,9.0,7.0,5.74,7.38,0,0,va
14504,2004,1032.1,"ARLINGTON COUNTY, VA",1312.0,7.54,615.0,93.06,41609.0,41.25,19.9,20.85,0.15,13.01,0.07,4.42,0.35,4.0,2.0,0.33,0.65,0,0,va
14505,2004,1032.2,"ARLINGTON COUNTY, VA",1469.0,6.93,702.0,82.36,44661.65,48.02,17.86,18.02,0.13,11.39,0.06,4.18,0.35,35.0,17.0,2.42,4.99,0,0,va
14506,2004,1032.3,"ARLINGTON COUNTY, VA",992.11,6.71,243.0,46.05,56765.77,71.61,10.74,8.82,0.04,4.92,0.03,3.45,0.39,6.0,1.0,0.41,2.47,0,0,va
14507,2004,1032.4,"ARLINGTON COUNTY, VA",1268.0,16.32,280.0,37.95,58758.08,47.5,14.24,26.6,0.06,7.35,0.06,3.63,0.54,4.0,1.0,0.36,1.43,0,0,va
14508,2004,1033.1,"ARLINGTON COUNTY, VA",1030.63,9.58,179.0,47.2,46963.28,16.77,60.75,15.18,0.0,3.19,0.0,4.01,0.1,8.0,0.0,0.0,4.47,0,0,va
14509,2004,1033.2,"ARLINGTON COUNTY, VA",1304.0,7.54,710.0,93.06,41609.0,41.25,19.9,20.85,0.15,13.01,0.07,4.42,0.35,33.0,17.0,2.39,4.65,0,0,va
14510,2004,1034.01.1,"ARLINGTON COUNTY, VA",2171.0,18.04,130.0,98.91,52292.0,61.25,25.3,7.75,0.58,1.2,0.13,3.39,0.4,0.0,0.0,0.0,0.0,0,0,va
14511,2004,1034.02.1,"ARLINGTON COUNTY, VA",1155.0,3.68,540.0,78.17,87133.0,73.42,9.26,3.9,0.26,10.48,0.0,2.68,0.0,8.0,2.0,0.37,1.48,0,0,va
14512,2004,1034.02.2,"ARLINGTON COUNTY, VA",764.0,10.47,552.0,99.8,61750.0,68.72,7.2,8.64,0.13,10.86,0.26,4.06,0.13,12.0,3.0,0.54,2.17,0,0,va
14513,2004,1034.02.3,"ARLINGTON COUNTY, VA",0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,va
14514,2004,1034.02.4,"ARLINGTON COUNTY, VA",607.0,8.51,472.0,99.17,60978.0,74.3,7.41,7.08,0.16,7.74,0.0,2.8,0.49,8.0,3.0,0.64,1.7,0,0,va
14515,2004,1034.02.5,"ARLINGTON COUNTY, VA",482.0,4.62,301.0,59.38,71681.0,76.76,6.02,4.15,1.24,9.13,0.21,1.87,0.62,12.0,6.0,1.99,3.99,0,0,va
14516,2004,1035.01.1,"ARLINGTON COUNTY, VA",1067.98,13.07,290.0,80.75,55169.56,60.07,6.11,6.67,0.25,24.01,0.03,2.71,0.14,1.0,0.0,0.0,0.34,0,0,va
14517,2004,1035.01.2,"ARLINGTON COUNTY, VA",1487.42,13.08,1000.0,80.78,55108.0,60.05,6.11,6.68,0.25,24.02,0.03,2.72,0.14,8.0,3.0,0.3,0.8,0,0,va
14518,2004,1035.01.3,"ARLINGTON COUNTY, VA",979.58,13.08,605.0,80.78,55108.0,60.05,6.11,6.68,0.25,24.02,0.03,2.72,0.14,20.0,4.0,0.66,3.31,0,0,va
14519,2004,1035.02.1,"ARLINGTON COUNTY, VA",822.0,11.8,891.0,90.95,57317.0,64.96,11.83,6.14,0.1,13.21,0.25,3.24,0.27,31.0,11.0,1.23,3.48,0,0,va
14520,2004,1035.02.2,"ARLINGTON COUNTY, VA",1101.0,11.8,445.0,90.95,57317.0,64.96,11.83,6.14,0.1,13.21,0.25,3.24,0.27,13.0,8.0,1.8,2.92,0,0,va
14521,2004,1035.03.1,"ARLINGTON COUNTY, VA",616.0,11.8,738.0,90.95,57317.0,64.96,11.83,6.14,0.1,13.21,0.25,3.24,0.27,24.0,9.0,1.22,3.25,0,0,va
14522,2004,1035.03.2,"ARLINGTON COUNTY, VA",1502.0,11.8,988.0,90.95,57317.0,64.96,11.83,6.14,0.1,13.21,0.25,3.24,0.27,4.0,3.0,0.3,0.41,0,0,va
14523,2004,1036.01.1,"ARLINGTON COUNTY, VA",807.0,0.78,104.0,30.53,80136.0,85.63,2.6,7.43,0.0,3.47,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0,0,va
14524,2004,1036.01.2,"ARLINGTON COUNTY, VA",640.0,0.0,116.0,40.79,95707.0,77.34,1.56,13.44,0.47,4.38,0.31,2.5,0.0,0.0,0.0,0.0,0.0,0,0,va
14525,2004,1036.01.3,"ARLINGTON COUNTY, VA",780.0,5.62,177.0,84.59,54955.0,68.24,6.2,10.37,0.3,11.86,0.05,2.63,0.35,6.0,2.0,1.13,3.39,0,0,va
14526,2004,1036.02.1,"ARLINGTON COUNTY, VA",635.0,5.62,401.0,84.59,54955.0,68.24,6.2,10.37,0.3,11.86,0.05,2.63,0.35,0.0,0.0,0.0,0.0,0,0,va
14527,2004,1036.02.2,"ARLINGTON COUNTY, VA",600.0,5.62,378.0,84.59,54955.0,68.24,6.2,10.37,0.3,11.86,0.05,2.63,0.35,7.0,3.0,0.79,1.85,0,0,va
14528,2004,1037.1,"ARLINGTON COUNTY, VA",819.05,2.16,60.0,17.78,122197.65,88.41,2.07,2.32,0.12,5.98,0.0,0.37,0.73,0.0,0.0,0.0,0.0,0,0,va
14529,2004,1037.2,"ARLINGTON COUNTY, VA",1507.0,2.78,111.0,18.3,117058.0,83.88,3.12,6.77,0.13,4.71,0.0,1.26,0.13,1.0,0.0,0.0,0.9,0,0,va
14530,2004,1038.1,"ARLINGTON COUNTY, VA",1378.97,9.32,562.0,74.5,48192.0,17.71,16.08,55.37,0.13,8.44,0.0,2.05,0.22,58.0,21.0,3.74,10.32,0,0,va
14531,2004,1038.2,"ARLINGTON COUNTY, VA",1285.0,9.32,360.0,74.5,48192.0,17.71,16.08,55.37,0.13,8.44,0.0,2.05,0.22,53.0,14.0,3.89,14.71,0,0,va
14532,2004,1038.3,"ARLINGTON COUNTY, VA",1826.0,9.32,398.0,74.5,48192.0,17.71,16.08,55.37,0.13,8.44,0.0,2.05,0.22,60.0,31.0,7.79,15.08,0,0,va
14533,2004,9801.1,"ARLINGTON COUNTY, VA",0.17,5.1,0.0,57.87,75051.0,79.17,2.72,7.21,0.08,8.97,0.0,1.52,0.32,0.0,0.0,0.0,0.0,0,0,va
14534,2004,9802.1,"ARLINGTON COUNTY, VA",4.0,0.0,1.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,va
14535,2004,4151.1,"FAIRFAX COUNTY, VA",1211.0,6.51,43.0,8.35,122149.0,94.63,1.07,1.98,0.0,1.65,0.08,0.58,0.0,3.0,3.0,7.01,7.01,0,1,va
14536,2004,4151.2,"FAIRFAX COUNTY, VA",1256.0,7.7,108.0,21.74,46250.0,56.93,22.69,12.58,0.24,4.38,0.08,2.55,0.56,2.0,2.0,1.86,1.86,0,1,va
14537,2004,4151.3,"FAIRFAX COUNTY, VA",770.0,0.0,31.0,10.67,83392.0,86.23,2.99,5.19,0.26,2.34,0.0,2.73,0.26,1.0,1.0,3.21,3.21,0,1,va
14538,2004,4152.1,"FAIRFAX COUNTY, VA",577.8,1.69,109.0,35.55,75960.0,91.0,2.42,3.11,0.0,1.56,0.17,1.21,0.52,3.0,2.0,1.83,2.74,0,1,va
14539,2004,4152.2,"FAIRFAX COUNTY, VA",706.0,6.96,203.0,46.87,47420.0,85.62,4.43,4.83,0.35,1.96,0.06,2.42,0.35,6.0,5.0,2.47,2.96,0,1,va
14540,2004,4152.3,"FAIRFAX COUNTY, VA",1032.2,6.96,335.0,46.87,47425.52,85.62,4.43,4.83,0.35,1.96,0.06,2.42,0.35,7.0,0.0,0.0,2.09,0,1,va
14541,2004,4152.4,"FAIRFAX COUNTY, VA",716.0,0.82,46.0,12.96,107879.0,93.3,2.09,2.65,0.0,0.84,0.0,0.84,0.28,1.0,1.0,2.19,2.19,0,1,va
14542,2004,4153.1,"FAIRFAX COUNTY, VA",860.0,2.97,47.0,15.94,69539.0,58.84,11.98,23.02,0.12,4.19,0.0,1.74,0.12,3.0,3.0,6.36,6.36,0,1,va
14543,2004,4153.2,"FAIRFAX COUNTY, VA",1547.0,5.35,204.0,34.44,62292.0,58.56,17.32,16.81,0.06,4.59,0.06,2.2,0.39,7.0,4.0,1.96,3.44,0,1,va
14544,2004,4153.3,"FAIRFAX COUNTY, VA",1376.0,3.19,110.0,22.48,54750.0,59.38,16.72,17.22,0.22,4.51,0.0,1.89,0.07,4.0,3.0,2.74,3.65,0,1,va
14545,2004,4154.01.1,"FAIRFAX COUNTY, VA",1069.49,13.31,396.0,75.85,44650.0,37.82,30.56,22.16,0.22,5.94,0.04,2.89,0.37,10.0,4.0,1.01,2.53,0,1,va
14546,2004,4154.01.2,"FAIRFAX COUNTY, VA",2680.43,13.31,728.0,75.85,44650.0,37.82,30.56,22.16,0.22,5.94,0.04,2.89,0.37,79.0,58.0,7.96,10.85,0,1,va
14547,2004,4154.01.3,"FAIRFAX COUNTY, VA",1332.08,13.31,425.0,75.85,44650.0,37.82,30.56,22.16,0.22,5.94,0.04,2.89,0.37,33.0,23.0,5.41,7.76,0,1,va
14548,2004,4154.02.1,"FAIRFAX COUNTY, VA",924.0,0.0,19.0,4.11,117726.0,93.07,0.43,1.73,0.0,3.46,0.0,1.3,0.0,1.0,1.0,5.15,5.15,0,1,va
14549,2004,4154.02.2,"FAIRFAX COUNTY, VA",743.0,0.0,21.0,6.73,121957.0,85.73,3.63,3.77,0.54,4.71,0.13,1.48,0.0,1.0,1.0,4.72,4.72,0,1,va
14550,2004,4154.02.3,"FAIRFAX COUNTY, VA",995.0,0.0,94.0,22.44,77006.0,35.58,38.79,11.36,0.4,9.85,0.0,3.92,0.1,2.0,1.0,1.07,2.13,0,1,va
14551,2004,4155.1,"FAIRFAX COUNTY, VA",1626.04,0.78,58.0,8.37,87499.59,89.98,2.46,3.38,0.31,2.21,0.18,1.35,0.12,2.0,1.0,1.72,3.44,0,1,va
14552,2004,4155.2,"FAIRFAX COUNTY, VA",907.96,0.0,34.0,8.81,69844.0,84.91,7.38,2.86,0.11,2.75,0.0,1.76,0.22,0.0,0.0,0.0,0.0,0,1,va
14553,2004,4155.3,"FAIRFAX COUNTY, VA",1741.04,20.84,220.0,47.3,45046.0,51.21,32.59,5.76,0.4,7.32,0.0,2.49,0.22,11.0,0.0,0.0,5.0,0,1,va
14554,2004,4155.4,"FAIRFAX COUNTY, VA",1468.96,20.84,358.0,47.3,45046.0,51.21,32.59,5.76,0.4,7.32,0.0,2.49,0.22,11.0,11.0,3.08,3.08,0,1,va
14555,2004,4156.1,"FAIRFAX COUNTY, VA",1288.0,2.75,19.0,3.46,115036.0,93.01,0.93,2.87,0.08,2.17,0.08,0.78,0.08,1.0,1.0,5.15,5.15,0,1,va
14556,2004,4156.2,"FAIRFAX COUNTY, VA",1190.0,3.73,33.0,7.72,102642.0,93.87,1.34,1.85,0.08,1.34,0.0,1.26,0.25,0.0,0.0,0.0,0.0,0,1,va
14557,2004,4157.1,"FAIRFAX COUNTY, VA",1115.0,0.0,27.0,6.31,101466.0,94.53,0.54,2.33,0.09,0.99,0.18,1.08,0.27,0.0,0.0,0.0,0.0,0,1,va
14558,2004,4157.2,"FAIRFAX COUNTY, VA",2507.0,2.78,70.0,6.49,98399.0,93.18,0.84,1.83,0.16,2.35,0.04,1.2,0.4,3.0,1.0,1.42,4.26,0,1,va
14559,2004,4158.1,"FAIRFAX COUNTY, VA",1250.0,1.5,38.0,7.5,117854.0,88.56,2.72,1.76,0.0,5.12,0.16,1.36,0.32,0.0,0.0,0.0,0.0,0,1,va
14560,2004,4158.2,"FAIRFAX COUNTY, VA",1674.0,0.73,42.0,5.75,103610.0,89.55,2.69,2.75,0.48,2.51,0.0,1.97,0.06,1.0,0.0,0.0,2.37,0,1,va
14561,2004,4158.3,"FAIRFAX COUNTY, VA",1510.0,2.94,37.0,6.58,105092.0,89.01,3.84,3.84,0.0,2.45,0.0,0.86,0.0,1.0,1.0,2.67,2.67,0,1,va
14562,2004,4159.1,"FAIRFAX COUNTY, VA",879.0,0.75,34.0,11.52,116741.0,86.35,3.64,3.64,0.23,3.98,0.0,2.16,0.0,3.0,3.0,8.93,8.93,0,1,va
14563,2004,4159.2,"FAIRFAX COUNTY, VA",2155.0,1.71,65.0,7.73,103883.0,88.49,2.78,3.67,0.6,2.69,0.09,1.48,0.19,1.0,1.0,1.53,1.53,0,1,va
14564,2004,4160.1,"FAIRFAX COUNTY, VA",920.0,5.1,231.0,56.45,61912.0,56.09,24.35,8.37,0.33,7.17,0.0,3.48,0.22,10.0,5.0,2.16,4.33,0,1,va
14565,2004,4160.2,"FAIRFAX COUNTY, VA",2436.0,8.92,385.0,36.8,55536.0,57.43,18.56,14.2,0.12,5.71,0.08,3.61,0.29,45.0,35.0,9.09,11.68,0,1,va
14566,2004,4160.3,"FAIRFAX COUNTY, VA",724.0,5.67,27.0,7.91,72143.0,85.64,2.9,3.73,1.1,5.25,0.0,1.38,0.0,1.0,1.0,3.73,3.73,0,1,va
14567,2004,4161.1,"FAIRFAX COUNTY, VA",2262.0,1.1,104.0,10.63,106119.0,87.71,4.07,3.67,0.18,2.61,0.0,1.5,0.27,2.0,2.0,1.93,1.93,0,1,va
14568,2004,4161.2,"FAIRFAX COUNTY, VA",1199.0,1.77,20.0,3.9,123728.0,90.83,1.92,1.83,0.17,4.09,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0,1,va
14569,2004,4162.1,"FAIRFAX COUNTY, VA",1824.47,4.61,488.0,98.5,46715.33,54.17,28.8,10.56,0.43,1.24,0.98,3.09,0.74,28.0,20.0,4.1,5.74,0,1,va
14570,2004,4162.2,"FAIRFAX COUNTY, VA",2378.18,4.61,692.0,98.63,46675.0,54.13,28.83,10.57,0.43,1.24,0.98,3.09,0.74,28.0,2.0,0.29,4.05,0,1,va
14571,2004,4163.1,"FAIRFAX COUNTY, VA",717.36,3.85,31.0,9.97,91427.0,94.99,0.42,1.95,0.28,1.25,0.0,1.11,0.0,2.0,1.0,3.22,6.44,0,1,va
14572,2004,4163.2,"FAIRFAX COUNTY, VA",1031.0,1.05,51.0,13.23,87781.0,89.62,2.23,3.3,0.48,2.04,0.0,1.75,0.58,1.0,1.0,1.95,1.95,0,1,va
14573,2004,4201.1,"FAIRFAX COUNTY, VA",1302.59,5.59,61.0,13.95,65521.83,46.56,6.12,23.74,0.0,20.97,0.0,2.62,0.0,1.0,1.0,1.64,1.64,0,1,va
14574,2004,4201.2,"FAIRFAX COUNTY, VA",2068.41,2.98,91.0,13.01,75802.0,55.58,12.1,8.26,0.0,21.07,0.0,2.9,0.09,1.0,1.0,1.09,1.09,0,1,va
14575,2004,4202.01.1,"FAIRFAX COUNTY, VA",1222.0,3.52,42.0,10.53,102184.0,62.44,10.31,3.85,0.16,17.92,0.08,5.07,0.16,2.0,2.0,4.76,4.76,0,1,va
14576,2004,4202.01.2,"FAIRFAX COUNTY, VA",1009.62,2.38,72.0,37.79,79250.0,63.56,14.44,7.73,0.41,11.57,0.0,1.92,0.37,1.0,1.0,1.4,1.4,0,1,va
14577,2004,4202.01.3,"FAIRFAX COUNTY, VA",1009.0,6.26,90.0,24.47,73929.0,51.64,22.3,9.71,0.3,11.69,0.59,3.47,0.3,5.0,5.0,5.57,5.57,0,1,va
14578,2004,4202.02.1,"FAIRFAX COUNTY, VA",1149.38,2.38,311.0,37.79,79250.0,63.56,14.44,7.73,0.41,11.57,0.0,1.92,0.37,18.0,12.0,3.86,5.79,0,1,va
14579,2004,4202.02.2,"FAIRFAX COUNTY, VA",286.0,2.38,178.0,37.79,79250.0,63.56,14.44,7.73,0.41,11.57,0.0,1.92,0.37,9.0,8.0,4.5,5.07,0,1,va
14580,2004,4202.03.1,"FAIRFAX COUNTY, VA",2245.8,1.79,123.0,12.92,87981.05,75.2,8.4,6.54,0.22,5.9,0.04,3.43,0.26,1.0,0.0,0.0,0.82,0,1,va
14581,2004,4203.1,"FAIRFAX COUNTY, VA",1820.2,0.74,64.0,9.02,94043.53,74.9,7.16,8.8,0.11,6.01,0.11,2.8,0.11,3.0,2.0,3.15,4.72,0,1,va
14582,2004,4203.2,"FAIRFAX COUNTY, VA",1711.0,2.89,92.0,12.76,78751.0,73.7,6.14,12.16,0.12,6.2,0.12,1.46,0.12,1.0,1.0,1.08,1.08,0,1,va
14583,2004,4203.3,"FAIRFAX COUNTY, VA",739.0,7.89,39.0,14.29,53625.0,54.8,7.44,24.76,0.54,10.01,0.14,2.3,0.0,0.0,0.0,0.0,0.0,0,1,va
14584,2004,4203.4,"FAIRFAX COUNTY, VA",964.0,8.96,59.0,14.17,77154.0,65.56,11.93,16.08,0.83,4.36,0.0,1.24,0.0,2.0,2.0,3.37,3.37,0,1,va
14585,2004,4204.1,"FAIRFAX COUNTY, VA",1061.87,4.8,301.0,85.5,48173.0,54.52,21.69,13.73,0.4,5.93,0.2,3.34,0.2,11.0,6.0,1.99,3.66,0,1,va
14586,2004,4204.2,"FAIRFAX COUNTY, VA",1451.13,4.8,1011.0,85.5,48173.0,54.52,21.69,13.73,0.4,5.93,0.2,3.34,0.2,42.0,34.0,3.36,4.15,0,1,va
14587,2004,4205.01.1,"FAIRFAX COUNTY, VA",998.26,8.15,270.0,33.22,65170.09,80.4,6.97,6.84,0.26,4.3,0.04,1.06,0.12,4.0,4.0,1.48,1.48,0,1,va
14588,2004,4205.02.1,"FAIRFAX COUNTY, VA",1520.46,9.11,402.0,59.23,54384.0,57.57,15.4,15.64,0.22,8.06,0.14,2.9,0.08,16.0,11.0,2.73,3.98,0,1,va
14589,2004,4205.02.2,"FAIRFAX COUNTY, VA",765.82,9.11,310.0,59.23,54384.0,57.57,15.4,15.64,0.22,8.06,0.14,2.9,0.08,17.0,10.0,3.23,5.49,0,1,va
